ALV-6000/E-WIN Data
Date :	"10/16/2025"
Time :	"1:12:46 PM"
Samplename : 	"NaCl solvent"
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     292.33165
Viscosity [cp]  :	       1.02208
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	     123.99900
Duration [s]    :	        60
Runs            :	         1
Mode            :	"SINGLE AUTO CH0 "
MeanCR0 [kHz]   :	       7.62546
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  1.25000E-004	  8.50712E-001
  2.50000E-004	  8.18486E-001
  3.75000E-004	  7.01090E-001
  5.00000E-004	  6.57354E-001
  6.25000E-004	  7.21807E-001
  7.50000E-004	  6.41241E-001
  8.75000E-004	  7.63241E-001
  1.00000E-003	  6.22826E-001
  1.12500E-003	  7.17203E-001
  1.25000E-003	  6.78071E-001
  1.37500E-003	  7.01090E-001
  1.50000E-003	  6.73467E-001
  1.62500E-003	  7.49429E-001
  1.75000E-003	  6.87279E-001
  1.87500E-003	  6.94184E-001
  2.00000E-003	  5.97498E-001
  2.25000E-003	  6.23970E-001
  2.50000E-003	  6.88422E-001
  2.75000E-003	  6.36630E-001
  3.00000E-003	  7.10290E-001
  3.25000E-003	  6.28573E-001
  3.50000E-003	  6.10159E-001
  3.75000E-003	  6.17064E-001
  4.00000E-003	  6.09015E-001
  4.50000E-003	  5.99232E-001
  5.00000E-003	  6.86128E-001
  5.50000E-003	  5.88298E-001
  6.00000E-003	  6.37216E-001
  6.50000E-003	  6.40669E-001
  7.00000E-003	  6.44122E-001
  7.50000E-003	  6.15348E-001
  8.00000E-003	  6.35191E-001
  9.00000E-003	  6.16489E-001
  1.00000E-002	  6.19366E-001
  1.10000E-002	  6.22819E-001
  1.20000E-002	  6.13899E-001
  1.30000E-002	  6.32889E-001
  1.40000E-002	  6.17640E-001
  1.50000E-002	  6.23970E-001
  1.60000E-002	  6.13331E-001
  1.80000E-002	  6.14338E-001
  2.00000E-002	  6.14913E-001
  2.20000E-002	  6.02397E-001
  2.40000E-002	  6.11604E-001
  2.60000E-002	  5.94628E-001
  2.80000E-002	  5.92758E-001
  3.00000E-002	  5.94628E-001
  3.20000E-002	  5.87342E-001
  3.60000E-002	  5.78206E-001
  4.00000E-002	  5.74178E-001
  4.40000E-002	  5.71157E-001
  4.80000E-002	  5.50152E-001
  5.20000E-002	  5.59863E-001
  5.60000E-002	  5.32813E-001
  6.00000E-002	  5.61586E-001
  6.40000E-002	  5.38489E-001
  7.20000E-002	  5.36043E-001
  8.00000E-002	  5.28742E-001
  8.80000E-002	  5.20830E-001
  9.60000E-002	  4.96804E-001
  1.04000E-001	  4.93100E-001
  1.12000E-001	  4.84648E-001
  1.20000E-001	  4.73246E-001
  1.28000E-001	  4.64050E-001
  1.44000E-001	  4.46251E-001
  1.60000E-001	  4.35138E-001
  1.76000E-001	  4.13757E-001
  1.92000E-001	  4.14857E-001
  2.08000E-001	  3.99050E-001
  2.24000E-001	  3.70170E-001
  2.40000E-001	  3.61002E-001
  2.56000E-001	  3.58302E-001
  2.88000E-001	  3.31888E-001
  3.20000E-001	  3.18411E-001
  3.52000E-001	  3.00774E-001
  3.84000E-001	  2.79649E-001
  4.16000E-001	  2.75117E-001
  4.48000E-001	  2.55859E-001
  4.80000E-001	  2.46311E-001
  5.12000E-001	  2.35322E-001
  5.76000E-001	  2.14302E-001
  6.40000E-001	  1.90785E-001
  7.04000E-001	  1.71748E-001
  7.68000E-001	  1.57886E-001
  8.32000E-001	  1.42717E-001
  8.96000E-001	  1.32592E-001
  9.60000E-001	  1.27690E-001
  1.02400E+000	  1.19805E-001
  1.15200E+000	  1.01645E-001
  1.28000E+000	  8.76049E-002
  1.40800E+000	  7.79337E-002
  1.53600E+000	  7.03550E-002
  1.66400E+000	  6.29812E-002
  1.79200E+000	  5.91493E-002
  1.92000E+000	  5.56792E-002
  2.01600E+000	  5.05349E-002
  2.27200E+000	  3.97851E-002
  2.52800E+000	  3.27577E-002
  2.78400E+000	  2.77792E-002
  3.04000E+000	  2.54240E-002
  3.29600E+000	  2.19552E-002
  3.55200E+000	  1.77797E-002
  3.80800E+000	  1.56925E-002
  4.06400E+000	  1.42963E-002
  4.57600E+000	  7.32381E-003
  5.08800E+000	  7.36988E-003
  5.60000E+000	  4.90029E-003
  6.11200E+000	  4.82863E-003
  6.62400E+000	  3.79589E-003
  7.13600E+000	  6.24055E-003
  7.64800E+000	  5.22834E-003
  8.16000E+000	  2.99370E-003
  9.18400E+000	  1.57006E-003
  1.02080E+001	 -1.55303E-004
  1.12320E+001	 -4.51142E-004
  1.22560E+001	 -5.11226E-004
  1.32800E+001	  8.29445E-004
  1.43040E+001	  1.90349E-003
  1.53280E+001	  1.74016E-003
  1.63520E+001	  1.23935E-003
  1.84000E+001	 -2.40055E-004
  2.04480E+001	 -1.76975E-003
  2.24960E+001	 -1.30354E-003
  2.45440E+001	 -1.40331E-003
  2.65920E+001	 -1.24555E-003
  2.86400E+001	 -8.73342E-004
  3.06880E+001	  1.16638E-003
  3.27360E+001	  4.63420E-004
  3.68320E+001	  3.01972E-003
  4.09280E+001	  7.32091E-004
  4.50240E+001	  1.69646E-003
  4.91200E+001	 -1.16392E-003
  5.32160E+001	 -4.54554E-003
  5.73120E+001	 -1.54298E-003
  6.14080E+001	 -5.81377E-004
  6.55040E+001	 -1.21434E-003
  7.36960E+001	 -1.05603E-004
  8.18880E+001	  1.05115E-003
  9.00800E+001	  1.98281E-003
  9.82720E+001	  1.71724E-003
  1.06464E+002	  8.72920E-004
  1.14656E+002	  1.32484E-003
  1.22848E+002	  5.25114E-004
  1.31040E+002	  1.80365E-003
  1.47424E+002	 -1.08311E-003
  1.63808E+002	 -4.30143E-004
  1.80192E+002	  6.68717E-004
  1.96576E+002	  1.29524E-003
  2.12960E+002	  1.76449E-003
  2.29344E+002	  1.80894E-004
  2.45728E+002	 -6.61103E-004
  2.62112E+002	 -2.73632E-004
  2.94880E+002	 -7.40744E-004
  3.27648E+002	 -1.96067E-004
  3.60416E+002	  8.62980E-005
  3.93184E+002	  4.79494E-004
  4.25952E+002	  1.01302E-004
  4.58720E+002	 -3.57237E-004
  4.91488E+002	  1.27969E-003
  5.24256E+002	  6.22458E-004
  5.89792E+002	  6.60133E-004
  6.55328E+002	 -4.02711E-004
  7.20864E+002	  1.05967E-006
  7.86400E+002	  7.82582E-004
  8.51936E+002	 -2.22897E-004
  9.17472E+002	 -1.92953E-004
  9.83008E+002	  9.19382E-004
  1.04854E+003	 -1.00968E-003
  1.17962E+003	 -5.06435E-004
  1.31069E+003	 -3.32627E-004
  1.44176E+003	  3.53457E-004
  1.57283E+003	  1.51796E-004
  1.70390E+003	 -1.99506E-004
  1.83498E+003	 -1.88674E-004
  1.96605E+003	  8.61844E-004
  2.09712E+003	  1.80831E-005
  2.35926E+003	 -6.00575E-005
  2.62141E+003	  7.57988E-005
  2.88355E+003	  4.31496E-005
  3.14570E+003	 -1.41527E-004
  3.40784E+003	  1.31298E-004
  3.66998E+003	 -4.60662E-004
  3.93213E+003	  1.72524E-004
  4.19427E+003	 -2.73330E-004
  4.71856E+003	  3.23385E-004
  5.24285E+003	  1.31979E-004
  5.76714E+003	 -4.66065E-004
  6.29142E+003	 -3.97325E-004
  6.81571E+003	  4.18926E-005
  7.34000E+003	  2.76678E-005
  7.86429E+003	  3.19179E-004
  8.38858E+003	 -1.20230E-004
  9.43715E+003	  2.84895E-004
  1.04857E+004	 -1.50908E-004
  1.15343E+004	  2.25424E-004
  1.25829E+004	  7.34869E-005
  1.36315E+004	 -2.40083E-004
  1.46800E+004	  8.59922E-006
  1.57286E+004	 -6.38545E-004

"Count Rate"
       0.23438	       8.32906
       0.46875	       6.76656
       0.70313	       6.84341
       0.93750	       6.86049
       1.17188	       7.57770
       1.40625	       6.53603
       1.64063	       6.55738
       1.87500	       7.01417
       2.10938	       7.05687
       2.34375	       7.75273
       2.57813	       7.49658
       2.81250	       8.04303
       3.04688	       7.63320
       3.28125	       7.88508
       3.51563	       7.72712
       3.75000	       7.74419
       3.98438	       6.92879
       4.21875	       7.70577
       4.45313	       8.35895
       4.68750	       7.99607
       4.92188	       7.06540
       5.15625	       7.56916
       5.39063	       7.95338
       5.62500	       7.54355
       5.85938	       7.05687
       6.09375	       8.64071
       6.32813	       7.88934
       6.56250	       7.62466
       6.79688	       7.57770
       7.03125	       7.28740
       7.26563	       7.35143
       7.50000	       8.80294
       7.73438	       7.57770
       7.96875	       7.42828
       8.20313	       8.02596
       8.43750	       7.49232
       8.67188	       8.05584
       8.90625	       7.08248
       9.14063	       8.11988
       9.37500	       8.36322
       9.60938	       7.67589
       9.84375	       8.00461
      10.07813	       7.83812
      10.31250	       7.96619
      10.54688	       7.69297
      10.78125	       7.30874
      11.01563	       7.94911
      11.25000	       9.02920
      11.48438	       7.40693
      11.71875	       7.36851
      11.95313	       7.08675
      12.18750	       7.40693
      12.42188	       8.36749
      12.65625	       6.81779
      12.89063	       7.95338
      13.12500	       7.56062
      13.35938	       7.35143
      13.59375	       7.47097
      13.82813	       7.29167
      14.06250	       7.75273
      14.29688	       7.11236
      14.53125	       7.08248
      14.76563	       8.04730
      15.00000	       7.73566
      15.23438	       7.98753
      15.46875	       8.08572
      15.70313	       8.02596
      15.93750	       7.46243
      16.17188	       7.14652
      16.40625	       7.35997
      16.64063	       6.94160
      16.87500	       7.68870
      17.10938	       8.47421
      17.34375	       7.98327
      17.57813	       8.67913
      17.81250	       8.38883
      18.04688	       7.37278
      18.28125	       8.20953
      18.51563	       7.08248
      18.75000	       7.47524
      18.98438	       7.90642
      19.21875	       7.89361
      19.45313	       8.17538
      19.68750	       7.87227
      19.92188	       7.09102
      20.15625	       7.19775
      20.39063	       7.46670
      20.62500	       7.27886
      20.85938	       8.12842
      21.09375	       7.65454
      21.32813	       7.39840
      21.56250	       8.12415
      21.79688	       7.49232
      22.03125	       8.22234
      22.26563	       8.08146
      22.50000	       7.59904
      22.73438	       7.96619
      22.96875	       8.27783
      23.20313	       7.33009
      23.43750	       7.21909
      23.67188	       6.04935
      23.90625	       7.24898
      24.14063	       7.01844
      24.37500	       7.88934
      24.60938	       6.60861
      24.84375	       8.79013
      25.07813	       6.72387
      25.31250	       7.05260
      25.54688	       7.68870
      25.78125	       7.21909
      26.01563	       7.57343
      26.25000	       7.79542
      26.48438	       7.64600
      26.71875	       8.03023
      26.95313	       8.10707
      27.18750	       7.96192
      27.42188	       8.19245
      27.65625	       7.29167
      27.89063	       7.54781
      28.12500	       7.70150
      28.35938	       7.34290
      28.59375	       6.63422
      28.82813	       7.84238
      29.06250	       7.43255
      29.29688	       8.62790
      29.53125	       7.60331
      29.76563	       8.48702
      30.00000	       7.45816
      30.23438	       8.42725
      30.46875	       8.46995
      30.70313	       7.09529
      30.93750	       7.73993
      31.17188	       8.11988
      31.40625	       6.65130
      31.64063	       8.05157
      31.87500	       7.44536
      32.10938	       8.83709
      32.34375	       6.85622
      32.57813	       8.03450
      32.81250	       8.06865
      33.04688	       7.35997
      33.28125	       7.30447
      33.51563	       7.86800
      33.75000	       7.14652
      33.98438	       7.51793
      34.21875	       7.47097
      34.45313	       8.39737
      34.68750	       7.47524
      34.92188	       7.65881
      35.15625	       8.02596
      35.39063	       7.86373
      35.62500	       7.45816
      35.85938	       7.79115
      36.09375	       7.30447
      36.32813	       8.02596
      36.56250	       7.86800
      36.79688	       7.46670
      37.03125	       7.53928
      37.26563	       7.81250
      37.50000	       7.70150
      37.73438	       7.76554
      37.96875	       7.64600
      38.20313	       7.73993
      38.43750	       8.56814
      38.67188	       7.28740
      38.90625	       7.19775
      39.14063	       7.53074
      39.37500	       7.85519
      39.60938	       7.31728
      39.84375	       8.65352
      40.07813	       7.45389
      40.31250	       8.67913
      40.54688	       7.92777
      40.78125	       6.96721
      41.01563	       7.93204
      41.25000	       7.36851
      41.48438	       7.75273
      41.71875	       7.19348
      41.95313	       7.59477
      42.18750	       6.54457
      42.42188	       7.48378
      42.65625	       7.18921
      42.89063	       8.01315
      43.12500	       7.39413
      43.35938	       7.64174
      43.59375	       7.84665
      43.82813	       7.72712
      44.06250	       7.80396
      44.29688	       6.80499
      44.53125	       7.87654
      44.76563	       7.23617
      45.00000	       7.55208
      45.23438	       7.30021
      45.46875	       7.04833
      45.70313	       6.85195
      45.93750	       7.94057
      46.17188	       7.59477
      46.40625	       7.21909
      46.64063	       7.70577
      46.87500	       8.23088
      47.10938	       6.97575
      47.34375	       6.78791
      47.57813	       8.92674
      47.81250	       8.04730
      48.04688	       7.62893
      48.28125	       8.22661
      48.51563	       7.34290
      48.75000	       7.62466
      48.98438	       7.30447
      49.21875	       8.25222
      49.45313	       8.87978
      49.68750	       7.02698
      49.92188	       7.29167
      50.15625	       7.41974
      50.39063	       7.33863
      50.62500	       7.40266
      50.85938	       6.73241
      51.09375	       8.41872
      51.32813	       7.19348
      51.56250	       7.65881
      51.79688	       7.71858
      52.03125	       7.50939
      52.26563	       7.13798
      52.50000	       7.77835
      52.73438	       7.24044
      52.96875	       7.33863
      53.20313	       7.33436
      53.43750	       7.34290
      53.67188	       6.68545
      53.90625	       7.79115
      54.14063	       8.49983
      54.37500	       8.53398
      54.60938	       7.05260
      54.84375	       7.15506
      55.07813	       7.00564
      55.31250	       6.91171
      55.54688	       7.80396
      55.78125	       8.34187
      56.01563	       6.89464
      56.25000	       7.60331
      56.48438	       8.73890
      56.71875	       7.33863
      56.95313	       7.72712
      57.18750	       7.69723
      57.42188	       7.27886
      57.65625	       7.62039
      57.89063	       7.11236
      58.12500	       7.57343
      58.35938	       7.79969
      58.59375	       7.03552
      58.82813	       7.57343
      59.06250	       7.50939
      59.29688	       7.74419
      59.53125	       8.02596
      59.76563	       8.38883

Monitor Diode	1126819.96

"Cumulant 1.Order"
FluctuationFreq. [1/ms]	 9.1761E-001
DiffCoefficient [µm²/s]	 1.6823E+000
Hydrodyn. Radius [nm]	 1.2447E+002

