ALV-6000/E-WIN Data
Date :	"10/16/2025"
Time :	"1:18:02 PM"
Samplename : 	"NaCl solvent"
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     292.34470
Viscosity [cp]  :	       1.02175
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	     127.99900
Duration [s]    :	        60
Runs            :	         1
Mode            :	"SINGLE AUTO CH0 "
MeanCR0 [kHz]   :	       7.80348
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  1.25000E-004	  9.07911E-001
  2.50000E-004	  8.04602E-001
  3.75000E-004	  6.66125E-001
  5.00000E-004	  7.56245E-001
  6.25000E-004	  6.74917E-001
  7.50000E-004	  7.21076E-001
  8.75000E-004	  6.96898E-001
  1.00000E-003	  7.34265E-001
  1.12500E-003	  6.70521E-001
  1.25000E-003	  5.51826E-001
  1.37500E-003	  5.97985E-001
  1.50000E-003	  7.05690E-001
  1.62500E-003	  6.37550E-001
  1.75000E-003	  6.48540E-001
  1.87500E-003	  7.45255E-001
  2.00000E-003	  7.22175E-001
  2.25000E-003	  7.39760E-001
  2.50000E-003	  6.15570E-001
  2.75000E-003	  6.50739E-001
  3.00000E-003	  6.38649E-001
  3.25000E-003	  5.77104E-001
  3.50000E-003	  6.51838E-001
  3.75000E-003	  6.12273E-001
  4.00000E-003	  5.94695E-001
  4.50000E-003	  6.74375E-001
  5.00000E-003	  6.44701E-001
  5.50000E-003	  6.66682E-001
  6.00000E-003	  6.46349E-001
  6.50000E-003	  6.32062E-001
  7.00000E-003	  6.55142E-001
  7.50000E-003	  6.41953E-001
  8.00000E-003	  6.47449E-001
  9.00000E-003	  6.57615E-001
  1.00000E-002	  6.73551E-001
  1.10000E-002	  6.58988E-001
  1.20000E-002	  6.28215E-001
  1.30000E-002	  6.01289E-001
  1.40000E-002	  6.92784E-001
  1.50000E-002	  6.08982E-001
  1.60000E-002	  6.27377E-001
  1.80000E-002	  6.30949E-001
  2.00000E-002	  6.09934E-001
  2.20000E-002	  6.37821E-001
  2.40000E-002	  6.30815E-001
  2.60000E-002	  6.07598E-001
  2.80000E-002	  5.94410E-001
  3.00000E-002	  5.76276E-001
  3.20000E-002	  5.93108E-001
  3.60000E-002	  6.02381E-001
  4.00000E-002	  5.91869E-001
  4.40000E-002	  5.92281E-001
  4.80000E-002	  5.93723E-001
  5.20000E-002	  5.67347E-001
  5.60000E-002	  5.81565E-001
  6.00000E-002	  5.59791E-001
  6.40000E-002	  5.51092E-001
  7.20000E-002	  5.49752E-001
  8.00000E-002	  5.39277E-001
  8.80000E-002	  5.30897E-001
  9.60000E-002	  5.12145E-001
  1.04000E-001	  5.13141E-001
  1.12000E-001	  5.04349E-001
  1.20000E-001	  4.91401E-001
  1.28000E-001	  4.80667E-001
  1.44000E-001	  4.57055E-001
  1.60000E-001	  4.33719E-001
  1.76000E-001	  4.25905E-001
  1.92000E-001	  4.07391E-001
  2.08000E-001	  4.04798E-001
  2.24000E-001	  3.91421E-001
  2.40000E-001	  3.74799E-001
  2.56000E-001	  3.60193E-001
  2.88000E-001	  3.37498E-001
  3.20000E-001	  3.14567E-001
  3.52000E-001	  2.95312E-001
  3.84000E-001	  2.74112E-001
  4.16000E-001	  2.61775E-001
  4.48000E-001	  2.42438E-001
  4.80000E-001	  2.31749E-001
  5.12000E-001	  2.19180E-001
  5.76000E-001	  2.02931E-001
  6.40000E-001	  1.79233E-001
  7.04000E-001	  1.65556E-001
  7.68000E-001	  1.49246E-001
  8.32000E-001	  1.36103E-001
  8.96000E-001	  1.26349E-001
  9.60000E-001	  1.17028E-001
  1.02400E+000	  1.08782E-001
  1.15200E+000	  9.47670E-002
  1.28000E+000	  8.36536E-002
  1.40800E+000	  7.38897E-002
  1.53600E+000	  6.18547E-002
  1.66400E+000	  6.28699E-002
  1.79200E+000	  5.76154E-002
  1.92000E+000	  5.00456E-002
  2.01600E+000	  4.92381E-002
  2.27200E+000	  4.00411E-002
  2.52800E+000	  3.56663E-002
  2.78400E+000	  3.14519E-002
  3.04000E+000	  2.48645E-002
  3.29600E+000	  1.95613E-002
  3.55200E+000	  2.04549E-002
  3.80800E+000	  1.69538E-002
  4.06400E+000	  1.47567E-002
  4.57600E+000	  1.37980E-002
  5.08800E+000	  9.42219E-003
  5.60000E+000	  8.55715E-003
  6.11200E+000	  6.39871E-003
  6.62400E+000	  3.23566E-003
  7.13600E+000	  4.62220E-003
  7.64800E+000	  4.43985E-003
  8.16000E+000	  6.01919E-003
  9.18400E+000	  2.18538E-003
  1.02080E+001	 -7.07675E-004
  1.12320E+001	  1.21068E-003
  1.22560E+001	  1.77975E-003
  1.32800E+001	  4.86382E-003
  1.43040E+001	  1.86458E-003
  1.53280E+001	  1.18715E-003
  1.63520E+001	 -1.31127E-003
  1.84000E+001	  1.05341E-003
  2.04480E+001	  3.49301E-003
  2.24960E+001	 -4.06951E-004
  2.45440E+001	 -1.33836E-003
  2.65920E+001	  1.75485E-003
  2.86400E+001	 -6.27171E-004
  3.06880E+001	  1.14828E-003
  3.27360E+001	  1.84794E-003
  3.68320E+001	  1.52014E-003
  4.09280E+001	 -3.07323E-004
  4.50240E+001	  6.20633E-004
  4.91200E+001	  2.14576E-003
  5.32160E+001	  2.24029E-003
  5.73120E+001	  1.53591E-003
  6.14080E+001	  2.72072E-003
  6.55040E+001	  2.39334E-003
  7.36960E+001	 -1.13947E-003
  8.18880E+001	 -1.17666E-003
  9.00800E+001	 -1.30274E-003
  9.82720E+001	 -1.01633E-004
  1.06464E+002	  2.02319E-003
  1.14656E+002	  2.07558E-005
  1.22848E+002	  1.15118E-003
  1.31040E+002	  2.57849E-004
  1.47424E+002	 -8.23828E-004
  1.63808E+002	 -3.57413E-004
  1.80192E+002	  9.04037E-004
  1.96576E+002	  1.11000E-004
  2.12960E+002	 -1.67869E-003
  2.29344E+002	 -4.50500E-004
  2.45728E+002	  7.23592E-004
  2.62112E+002	  4.38007E-004
  2.94880E+002	 -2.26740E-005
  3.27648E+002	  1.20416E-003
  3.60416E+002	  3.26077E-005
  3.93184E+002	  1.01872E-004
  4.25952E+002	 -5.20600E-004
  4.58720E+002	  2.83770E-004
  4.91488E+002	 -7.28129E-004
  5.24256E+002	  2.58696E-004
  5.89792E+002	  2.25708E-004
  6.55328E+002	 -8.62129E-004
  7.20864E+002	 -1.23959E-004
  7.86400E+002	 -1.94531E-004
  8.51936E+002	  1.76690E-004
  9.17472E+002	 -5.98334E-005
  9.83008E+002	 -1.09400E-003
  1.04854E+003	  2.41668E-004
  1.17962E+003	 -4.08645E-004
  1.31069E+003	  8.63695E-005
  1.44176E+003	 -6.34862E-005
  1.57283E+003	  1.58839E-004
  1.70390E+003	 -1.59525E-004
  1.83498E+003	  3.04062E-004
  1.96605E+003	 -3.00108E-004
  2.09712E+003	 -7.37691E-005
  2.35926E+003	 -1.30579E-004
  2.62141E+003	 -9.39173E-005
  2.88355E+003	  1.47422E-004
  3.14570E+003	 -4.93771E-005
  3.40784E+003	 -1.58455E-004
  3.66998E+003	 -1.16094E-004
  3.93213E+003	  4.35629E-004
  4.19427E+003	  2.85807E-004
  4.71856E+003	 -1.69134E-004
  5.24285E+003	 -1.87356E-004
  5.76714E+003	  8.39198E-006
  6.29142E+003	  2.43376E-004
  6.81571E+003	  1.25804E-004
  7.34000E+003	 -2.08264E-004
  7.86429E+003	 -6.64680E-005
  8.38858E+003	 -2.54281E-004
  9.43715E+003	 -2.29522E-004
  1.04857E+004	 -1.92991E-004
  1.15343E+004	  3.67174E-005
  1.25829E+004	  6.83074E-005
  1.36315E+004	 -1.36740E-004
  1.46800E+004	  1.79577E-004
  1.57286E+004	 -4.33788E-004

"Count Rate"
       0.23438	       7.56489
       0.46875	       7.61612
       0.70313	       7.52220
       0.93750	       7.26605
       1.17188	       8.58094
       1.40625	       7.79969
       1.64063	       7.76981
       1.87500	       8.66633
       2.10938	       8.03023
       2.34375	       8.11561
       2.57813	       8.37176
       2.81250	       7.89788
       3.04688	       7.88934
       3.28125	       7.43682
       3.51563	       7.15506
       3.75000	       8.44006
       3.98438	       7.52647
       4.21875	       8.60229
       4.45313	       7.33436
       4.68750	       7.56489
       4.92188	       6.77510
       5.15625	       7.57343
       5.39063	       8.29918
       5.62500	       9.26827
       5.85938	       8.00034
       6.09375	       8.21807
       6.32813	       7.11663
       6.56250	       8.26930
       6.79688	       7.19348
       7.03125	       7.72712
       7.26563	       7.29167
       7.50000	       8.71329
       7.73438	       8.88405
