ALV-6000/E-WIN Data
Date :	"11/13/2025"
Time :	"11:34:02 AM"
Samplename : 	"NaCl - 465nm"
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     292.04887
Viscosity [cp]  :	       1.02925
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      85.99900
Duration [s]    :	        20
Runs            :	         1
Mode            :	"SINGLE AUTO CH0 "
MeanCR0 [kHz]   :	     384.14935
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  1.25000E-004	  1.90825E+000
  2.50000E-004	  2.48707E+000
  3.75000E-004	  2.47745E+000
  5.00000E-004	  2.47211E+000
  6.25000E-004	  2.46798E+000
  7.50000E-004	  2.46261E+000
  8.75000E-004	  2.46627E+000
  1.00000E-003	  2.46607E+000
  1.12500E-003	  2.46393E+000
  1.25000E-003	  2.46745E+000
  1.37500E-003	  2.46526E+000
  1.50000E-003	  2.45962E+000
  1.62500E-003	  2.46149E+000
  1.75000E-003	  2.45646E+000
  1.87500E-003	  2.46063E+000
  2.00000E-003	  2.46051E+000
  2.25000E-003	  2.46128E+000
  2.50000E-003	  2.45904E+000
  2.75000E-003	  2.46051E+000
  3.00000E-003	  2.46242E+000
  3.25000E-003	  2.46040E+000
  3.50000E-003	  2.46060E+000
  3.75000E-003	  2.45848E+000
  4.00000E-003	  2.45887E+000
  4.50000E-003	  2.45520E+000
  5.00000E-003	  2.45519E+000
  5.50000E-003	  2.45449E+000
  6.00000E-003	  2.45457E+000
  6.50000E-003	  2.45819E+000
  7.00000E-003	  2.45303E+000
  7.50000E-003	  2.45433E+000
  8.00000E-003	  2.45346E+000
  9.00000E-003	  2.45232E+000
  1.00000E-002	  2.45301E+000
  1.10000E-002	  2.45147E+000
