ALV-6000/E-WIN Data
Date :	"10/16/2025"
Time :	"12:12:10 PM"
Samplename : 	"NaCl solvent"
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     292.17698
Viscosity [cp]  :	       1.02599
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      77.99900
Duration [s]    :	        60
Runs            :	         1
Mode            :	"SINGLE AUTO CH0 "
MeanCR0 [kHz]   :	      70.78073
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  1.25000E-004	  7.30984E-001
  2.50000E-004	  9.16212E-001
  3.75000E-004	  9.08865E-001
  5.00000E-004	  9.02640E-001
  6.25000E-004	  9.17200E-001
  7.50000E-004	  9.04804E-001
  8.75000E-004	  8.99647E-001
  1.00000E-003	  8.97403E-001
  1.12500E-003	  9.07288E-001
  1.25000E-003	  9.14368E-001
  1.37500E-003	  9.02506E-001
  1.50000E-003	  9.01464E-001
  1.62500E-003	  8.84205E-001
  1.75000E-003	  8.89388E-001
  1.87500E-003	  8.86743E-001
  2.00000E-003	  8.84850E-001
  2.25000E-003	  8.90607E-001
  2.50000E-003	  9.00132E-001
  2.75000E-003	  8.98542E-001
  3.00000E-003	  9.01040E-001
  3.25000E-003	  8.97006E-001
  3.50000E-003	  9.02590E-001
  3.75000E-003	  8.90914E-001
  4.00000E-003	  8.94909E-001
  4.50000E-003	  8.89919E-001
  5.00000E-003	  8.91335E-001
  5.50000E-003	  8.98576E-001
  6.00000E-003	  8.92798E-001
  6.50000E-003	  8.94074E-001
  7.00000E-003	  8.96171E-001
  7.50000E-003	  8.98429E-001
  8.00000E-003	  8.95154E-001
  9.00000E-003	  8.94202E-001
  1.00000E-002	  8.94018E-001
  1.10000E-002	  8.90675E-001
  1.20000E-002	  8.89099E-001
  1.30000E-002	  8.96182E-001
  1.40000E-002	  8.89589E-001
  1.50000E-002	  8.90908E-001
  1.60000E-002	  8.88747E-001
  1.80000E-002	  8.89910E-001
  2.00000E-002	  8.89655E-001
  2.20000E-002	  8.88194E-001
  2.40000E-002	  8.88489E-001
  2.60000E-002	  8.87118E-001
  2.80000E-002	  8.86825E-001
  3.00000E-002	  8.83447E-001
  3.20000E-002	  8.84921E-001
  3.60000E-002	  8.83429E-001
  4.00000E-002	  8.81887E-001
  4.40000E-002	  8.82168E-001
  4.80000E-002	  8.78936E-001
  5.20000E-002	  8.77518E-001
  5.60000E-002	  8.78662E-001
  6.00000E-002	  8.75702E-001
  6.40000E-002	  8.73902E-001
  7.20000E-002	  8.73519E-001
  8.00000E-002	  8.69843E-001
  8.80000E-002	  8.66339E-001
  9.60000E-002	  8.65414E-001
  1.04000E-001	  8.61500E-001
  1.12000E-001	  8.59994E-001
  1.20000E-001	  8.57606E-001
  1.28000E-001	  8.53683E-001
  1.44000E-001	  8.49576E-001
  1.60000E-001	  8.45385E-001
  1.76000E-001	  8.40212E-001
  1.92000E-001	  8.35154E-001
