ALV-6000/E-WIN Data
Date :	"10/16/2025"
Time :	"12:55:39 PM"
Samplename : 	"NaCl solvent"
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     292.28883
Viscosity [cp]  :	       1.02316
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	     110.99900
Duration [s]    :	        60
Runs            :	         1
Mode            :	"SINGLE AUTO CH0 "
MeanCR0 [kHz]   :	      16.70446
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  1.25000E-004	  7.01900E-001
  2.50000E-004	  7.78169E-001
  3.75000E-004	  7.33559E-001
  5.00000E-004	  7.78169E-001
  6.25000E-004	  8.06949E-001
  7.50000E-004	  7.14372E-001
  8.75000E-004	  7.75291E-001
  1.00000E-003	  7.93998E-001
  1.12500E-003	  7.68575E-001
  1.25000E-003	  8.32372E-001
  1.37500E-003	  7.81047E-001
  1.50000E-003	  7.48908E-001
  1.62500E-003	  7.27803E-001
  1.75000E-003	  7.87762E-001
  1.87500E-003	  7.47949E-001
  2.00000E-003	  7.52259E-001
  2.25000E-003	  7.19161E-001
  2.50000E-003	  7.23239E-001
  2.75000E-003	  7.55617E-001
  3.00000E-003	  7.61613E-001
  3.25000E-003	  7.41227E-001
  3.50000E-003	  7.36909E-001
  3.75000E-003	  6.99974E-001
  4.00000E-003	  7.43385E-001
  4.50000E-003	  7.47462E-001
  5.00000E-003	  7.25997E-001
  5.50000E-003	  7.71086E-001
  6.00000E-003	  7.68808E-001
  6.50000E-003	  7.56216E-001
  7.00000E-003	  7.50460E-001
  7.50000E-003	  7.45783E-001
  8.00000E-003	  7.39162E-001
  9.00000E-003	  7.33346E-001
  1.00000E-002	  7.42280E-001
  1.10000E-002	  7.40781E-001
  1.20000E-002	  7.39581E-001
  1.30000E-002	  7.33586E-001
  1.40000E-002	  7.46717E-001
  1.50000E-002	  7.27350E-001
  1.60000E-002	  7.18342E-001
  1.80000E-002	  7.34080E-001
  2.00000E-002	  7.31382E-001
  2.20000E-002	  7.36448E-001
  2.40000E-002	  7.29972E-001
  2.60000E-002	  7.30962E-001
  2.80000E-002	  7.33660E-001
  3.00000E-002	  7.16182E-001
  3.20000E-002	  7.27301E-001
  3.60000E-002	  7.31978E-001
  4.00000E-002	  7.27496E-001
  4.40000E-002	  7.19464E-001
  4.80000E-002	  7.12644E-001
  5.20000E-002	  7.09196E-001
  5.60000E-002	  7.00982E-001
  6.00000E-002	  7.04100E-001
  6.40000E-002	  7.00639E-001
  7.20000E-002	  7.03742E-001
  8.00000E-002	  6.84563E-001
  8.80000E-002	  6.91968E-001
  9.60000E-002	  6.79461E-001
  1.04000E-001	  6.73638E-001
  1.12000E-001	  6.66616E-001
  1.20000E-001	  6.63859E-001
  1.28000E-001	  6.63341E-001
  1.44000E-001	  6.46348E-001
  1.60000E-001	  6.37815E-001
  1.76000E-001	  6.26169E-001
  1.92000E-001	  6.19983E-001
  2.08000E-001	  6.14905E-001
  2.24000E-001	  6.03682E-001
  2.40000E-001	  5.93966E-001
  2.56000E-001	  5.85692E-001
  2.88000E-001	  5.71780E-001
  3.20000E-001	  5.58877E-001
  3.52000E-001	  5.43359E-001
  3.84000E-001	  5.29606E-001
  4.16000E-001	  5.20042E-001
  4.48000E-001	  5.05000E-001
  4.80000E-001	  4.95721E-001
  5.12000E-001	  4.81477E-001
  5.76000E-001	  4.64425E-001
  6.40000E-001	  4.45562E-001
  7.04000E-001	  4.27013E-001
  7.68000E-001	  4.11681E-001
  8.32000E-001	  3.97587E-001
  8.96000E-001	  3.84559E-001
  9.60000E-001	  3.71064E-001
  1.02400E+000	  3.60231E-001
  1.15200E+000	  3.39267E-001
  1.28000E+000	  3.17888E-001
  1.40800E+000	  3.00778E-001
  1.53600E+000	  2.83793E-001
  1.66400E+000	  2.68848E-001
  1.79200E+000	  2.54877E-001
  1.92000E+000	  2.42284E-001
  2.01600E+000	  2.32346E-001
  2.27200E+000	  2.12420E-001
  2.52800E+000	  1.94625E-001
  2.78400E+000	  1.79837E-001
  3.04000E+000	  1.68335E-001
  3.29600E+000	  1.55924E-001
  3.55200E+000	  1.44910E-001
  3.80800E+000	  1.35229E-001
  4.06400E+000	  1.26510E-001
  4.57600E+000	  1.09471E-001
  5.08800E+000	  9.53105E-002
  5.60000E+000	  8.34879E-002
  6.11200E+000	  7.41604E-002
  6.62400E+000	  6.78958E-002
  7.13600E+000	  6.35560E-002
  7.64800E+000	  6.06824E-002
  8.16000E+000	  5.53873E-002
  9.18400E+000	  4.58691E-002
  1.02080E+001	  4.38450E-002
  1.12320E+001	  4.05631E-002
  1.22560E+001	  3.48547E-002
  1.32800E+001	  3.08119E-002
  1.43040E+001	  2.56645E-002
  1.53280E+001	  2.18102E-002
  1.63520E+001	  2.22283E-002
  1.84000E+001	  2.56093E-002
  2.04480E+001	  2.69051E-002
  2.24960E+001	  2.34918E-002
  2.45440E+001	  2.10347E-002
  2.65920E+001	  1.95283E-002
  2.86400E+001	  1.94132E-002
  3.06880E+001	  1.98261E-002
  3.27360E+001	  1.33234E-002
  3.68320E+001	  8.63354E-003
  4.09280E+001	  6.31688E-003
  4.50240E+001	  7.08445E-003
  4.91200E+001	  5.84566E-003
  5.32160E+001	  6.10834E-003
  5.73120E+001	  8.77944E-003
  6.14080E+001	  1.13570E-002
  6.55040E+001	  6.53805E-003
  7.36960E+001	  4.48828E-003
  8.18880E+001	  1.13473E-002
  9.00800E+001	  1.33012E-002
  9.82720E+001	  8.74287E-003
  1.06464E+002	  5.09860E-003
  1.14656E+002	  5.60909E-003
  1.22848E+002	  4.67592E-003
  1.31040E+002	  2.86991E-003
  1.47424E+002	  7.54414E-003
  1.63808E+002	  1.86445E-003
  1.80192E+002	  3.67066E-003
  1.96576E+002	  3.89527E-003
  2.12960E+002	  1.16923E-003
  2.29344E+002	  2.16846E-003
  2.45728E+002	  1.09695E-003
  2.62112E+002	  1.12557E-003
  2.94880E+002	 -4.59555E-004
  3.27648E+002	 -3.58146E-004
  3.60416E+002	 -2.84722E-003
  3.93184E+002	  4.31986E-005
  4.25952E+002	  1.36424E-003
  4.58720E+002	  2.36274E-003
  4.91488E+002	 -1.52576E-003
  5.24256E+002	  6.97012E-004
  5.89792E+002	 -6.70143E-004
  6.55328E+002	 -1.45205E-003
  7.20864E+002	 -1.49744E-003
  7.86400E+002	  2.20709E-003
  8.51936E+002	 -7.70732E-004
  9.17472E+002	  1.67126E-003
  9.83008E+002	  3.14591E-003
  1.04854E+003	  2.25377E-003
  1.17962E+003	  1.90219E-003
  1.31069E+003	  1.26461E-003
  1.44176E+003	  9.00979E-004
  1.57283E+003	 -3.47754E-004
  1.70390E+003	 -3.32783E-003
  1.83498E+003	  5.20628E-004
  1.96605E+003	  6.92111E-004
  2.09712E+003	  8.48602E-004
  2.35926E+003	  2.12820E-003
  2.62141E+003	 -2.01817E-003
  2.88355E+003	  3.39552E-004
  3.14570E+003	 -3.08856E-004
  3.40784E+003	 -6.63217E-005
  3.66998E+003	  4.03692E-003
  3.93213E+003	  1.78211E-003
  4.19427E+003	  2.10557E-004
  4.71856E+003	  5.18402E-004
  5.24285E+003	 -1.38522E-003
  5.76714E+003	 -9.01196E-004
  6.29142E+003	  1.00676E-003
  6.81571E+003	  1.74688E-003
  7.34000E+003	  4.60644E-004
  7.86429E+003	 -1.30544E-003
  8.38858E+003	 -6.18787E-004
  9.43715E+003	 -8.43377E-004
  1.04857E+004	 -3.57996E-004
  1.15343E+004	 -3.83027E-004
  1.25829E+004	 -5.93593E-005
  1.36315E+004	  2.40962E-004
  1.46800E+004	 -4.05611E-004
  1.57286E+004	  2.48918E-004

"Count Rate"
       0.23438	      15.85126
       0.46875	      13.57582
       0.70313	      18.83965
       0.93750	      14.74129
