ALV-6000/E-WIN Data
Date :	"9/26/2025"
Time :	"12:19:31 PM"
Samplename : 	"standaard_cal"
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     292.42747
Viscosity [cp]  :	381388051.57635
Refractive Index:	       1.49200
Wavelength [nm] :	     632.80000
Angle [°]       :	      59.99800
Duration [s]    :	        10
Runs            :	         1
Mode            :	"SINGLE AUTO CH0 "
MeanCR0 [kHz]   :	       3.37711
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  1.25000E-004	  4.08334E-001
  2.50000E-004	  4.08334E-001
  3.75000E-004	  4.08334E-001
  5.00000E-004	 -1.55000E-001
  6.25000E-004	 -4.36666E-001
  7.50000E-004	 -1.55000E-001
  8.75000E-004	 -2.25416E-001
  1.00000E-003	 -2.25416E-001
  1.12500E-003	  5.62506E-002
  1.25000E-003	  5.62506E-002
  1.37500E-003	 -1.55000E-001
  1.50000E-003	  1.97084E-001
  1.62500E-003	  1.26667E-001
  1.75000E-003	 -1.55000E-001
  1.87500E-003	 -1.41661E-002
  2.00000E-003	 -4.01458E-001
  2.25000E-003	  2.10423E-002
  2.50000E-003	 -2.25416E-001
  2.75000E-003	  1.26667E-001
  3.00000E-003	  9.14590E-002
  3.25000E-003	 -4.93745E-002
  3.50000E-003	  5.62506E-002
  3.75000E-003	  3.73126E-001
  4.00000E-003	  2.67501E-001
  4.50000E-003	 -4.93745E-002
  5.00000E-003	 -2.07812E-001
  5.50000E-003	 -1.19791E-001
  6.00000E-003	  5.62506E-002
  6.50000E-003	  3.37917E-001
  7.00000E-003	 -1.37395E-001
  7.50000E-003	 -2.60625E-001
  8.00000E-003	 -1.72604E-001
  9.00000E-003	 -4.05724E-002
  1.00000E-002	  4.74485E-002
  1.10000E-002	 -8.45828E-002
  1.20000E-002	  1.00261E-001
  1.30000E-002	 -5.81765E-002
  1.40000E-002	  1.26667E-001
  1.50000E-002	  1.61876E-001
  1.60000E-002	  5.17870E-002
  1.80000E-002	  3.41839E-002
  2.00000E-002	  3.85847E-002
  2.20000E-002	  5.61878E-002
  2.40000E-002	  3.41839E-002
  2.60000E-002	 -3.18278E-002
  2.80000E-002	  5.17870E-002
  3.00000E-002	 -1.19843E-001
  3.20000E-002	 -1.04494E-001
  3.60000E-002	  6.27258E-002
  4.00000E-002	  3.31877E-003
  4.40000E-002	 -2.74849E-002
  4.80000E-002	 -3.62859E-002
  5.20000E-002	  9.57297E-002
  5.60000E-002	  3.41224E-002
  6.00000E-002	  1.11851E-003
  6.40000E-002	  3.52225E-002
  7.20000E-002	  2.86218E-002
  8.00000E-002	  1.10197E-002
  8.80000E-002	 -8.78266E-003
  9.60000E-002	 -1.64836E-002
  1.04000E-001	  3.63227E-002
  1.12000E-001	 -5.38880E-002
  1.20000E-001	  2.42212E-002
  1.28000E-001	 -1.20243E-002
  1.44000E-001	  4.62861E-002
  1.60000E-001	 -9.82393E-003
  1.76000E-001	 -9.27383E-003
  1.92000E-001	  2.27823E-003
  2.08000E-001	 -2.67265E-003
  2.24000E-001	  2.70326E-002
  2.40000E-001	  1.49305E-002
  2.56000E-001	 -1.24060E-002
  2.88000E-001	  4.23076E-002
  3.20000E-001	 -6.29818E-003
  3.52000E-001	 -4.64843E-003
  3.84000E-001	  8.79458E-003
  4.16000E-001	 -7.97742E-003
  4.48000E-001	 -1.29265E-002
  4.80000E-001	  4.39537E-003
  5.12000E-001	  1.89104E-003
  5.76000E-001	  1.50581E-002
  6.40000E-001	 -1.63927E-002
  7.04000E-001	 -4.45976E-004
  7.68000E-001	  5.19035E-003
  8.32000E-001	  1.70129E-002
  8.96000E-001	  6.70253E-003
  9.60000E-001	  1.96248E-002
  1.02400E+000	 -5.90564E-003
  1.15200E+000	  9.32323E-003
  1.28000E+000	  1.51759E-003
  1.40800E+000	  4.26694E-003
  1.53600E+000	 -4.22644E-003
  1.66400E+000	  1.77002E-002
  1.79200E+000	  1.49810E-002
  1.92000E+000	  1.98955E-003
  2.01600E+000	 -7.44836E-003
  2.27200E+000	 -4.16200E-003
  2.52800E+000	 -7.95583E-003
  2.78400E+000	  1.98614E-003
  3.04000E+000	  2.73495E-003
  3.29600E+000	  3.31009E-003
  3.55200E+000	 -3.28240E-003
  3.80800E+000	  1.22713E-002
  4.06400E+000	  1.65025E-003
  4.57600E+000	  2.31480E-003
  5.08800E+000	  1.77324E-003
  5.60000E+000	  8.25505E-004
  6.11200E+000	  4.14258E-003
  6.62400E+000	 -1.95766E-003
  7.13600E+000	  2.99176E-003
  7.64800E+000	 -5.96096E-003
  8.16000E+000	 -3.30671E-003
  9.18400E+000	 -1.57514E-003
  1.02080E+001	  2.59185E-003
  1.12320E+001	 -6.65030E-004
  1.22560E+001	 -7.08250E-003
  1.32800E+001	 -2.93958E-003
  1.43040E+001	  2.16726E-003
  1.53280E+001	  1.93639E-004
  1.63520E+001	 -1.00997E-003
  1.84000E+001	  1.54049E-003
  2.04480E+001	  1.65198E-004
  2.24960E+001	 -9.27289E-004
  2.45440E+001	  2.12391E-003
  2.65920E+001	  1.57093E-003
  2.86400E+001	 -3.28305E-003
  3.06880E+001	  7.72207E-004
  3.27360E+001	 -1.96876E-003
  3.68320E+001	 -7.64134E-004
  4.09280E+001	 -4.98903E-004
  4.50240E+001	 -4.85026E-004
  4.91200E+001	  1.54580E-003
  5.32160E+001	  7.25505E-004
  5.73120E+001	 -7.86148E-004
  6.14080E+001	 -1.61239E-003
  6.55040E+001	  7.75063E-004
  7.36960E+001	  2.33797E-003
  8.18880E+001	 -2.05569E-003
  9.00800E+001	 -8.91198E-004
  9.82720E+001	  3.42420E-004
  1.06464E+002	 -5.28725E-005
  1.14656E+002	 -1.33427E-003
  1.22848E+002	 -1.57152E-003
  1.31040E+002	  1.45068E-004
  1.47424E+002	 -1.66418E-003
  1.63808E+002	  5.81050E-004
  1.80192E+002	 -3.37011E-004
  1.96576E+002	  3.97837E-005
  2.12960E+002	 -5.54267E-004
  2.29344E+002	  2.51385E-004
  2.45728E+002	  4.75852E-004
  2.62112E+002	  5.52320E-005
  2.94880E+002	 -4.05900E-004
  3.27648E+002	 -6.88679E-004
  3.60416E+002	  3.35960E-005
  3.93184E+002	 -5.85086E-004
  4.25952E+002	  6.93640E-004
  4.58720E+002	 -4.23781E-004
  4.91488E+002	 -8.69103E-004
  5.24256E+002	  1.68970E-004
  5.89792E+002	 -4.67048E-004
  6.55328E+002	  4.35012E-004
  7.20864E+002	 -2.66652E-004
  7.86400E+002	  9.74755E-005
  8.51936E+002	  8.70709E-005
  9.17472E+002	 -5.57255E-007
  9.83008E+002	 -1.55217E-004
  1.04854E+003	  2.58655E-004
  1.17962E+003	 -3.26292E-004
  1.31069E+003	 -4.59365E-005
  1.44176E+003	  1.33212E-004
  1.57283E+003	  2.73678E-004
  1.70390E+003	  1.93339E-004
  1.83498E+003	 -2.88369E-004
  1.96605E+003	 -1.29797E-004
  2.09712E+003	 -2.04634E-005
  2.35926E+003	  3.44957E-004
  2.62141E+003	 -3.87021E-004
  2.88355E+003	  1.56159E-005
  3.14570E+003	  2.39424E-005
  3.40784E+003	  1.83768E-004
  3.66998E+003	 -5.32841E-004
  3.93213E+003	  6.27141E-004

"Count Rate"
       0.03906	       3.16098
       0.07813	       3.52076
       0.11719	       3.41797
       0.15625	       3.62356
       0.19531	       3.54646
       0.23438	       3.36657
       0.27344	       2.77549
       0.31250	       3.21238
       0.35156	       3.41797
       0.39063	       3.67496
       0.42969	       3.46937
       0.46875	       3.31517
       0.50781	       2.80119
       0.54688	       3.88055
       0.58594	       2.90399
       0.62500	       3.46937
       0.66406	       3.54646
       0.70313	       3.57216
       0.74219	       3.75206
       0.78125	       3.26377
       0.82031	       3.21238
       0.85938	       3.18668
       0.89844	       3.13528
       0.93750	       3.23808
       0.97656	       3.23808
       1.01563	       3.13528
       1.05469	       3.85485
       1.09375	       3.72636
       1.13281	       3.64926
       1.17188	       3.23808
       1.21094	       3.88055
       1.25000	       3.49507
       1.28906	       3.46937
       1.32813	       3.72636
       1.36719	       3.36657
       1.40625	       3.10958
       1.44531	       3.16098
       1.48438	       3.28947
       1.52344	       3.16098
       1.56250	       2.67270
       1.60156	       3.08388
       1.64063	       3.21238
       1.67969	       3.41797
       1.71875	       3.31517
       1.75781	       3.46937
       1.79688	       3.57216
       1.83594	       3.16098
       1.87500	       2.87829
       1.91406	       3.64926
       1.95313	       3.57216
       1.99219	       3.64926
       2.03125	       2.74979
       2.07031	       3.21238
       2.10938	       3.36657
       2.14844	       3.46937
       2.18750	       3.72636
       2.22656	       3.18668
       2.26563	       3.26377
       2.30469	       3.54646
       2.34375	       3.85485
       2.38281	       3.82915
       2.42188	       3.28947
       2.46094	       3.05818
       2.50000	       3.28947
       2.53906	       2.85259
       2.57813	       3.28947
       2.61719	       3.44367
       2.65625	       3.18668
       2.69531	       3.49507
       2.73438	       3.88055
       2.77344	       3.98335
       2.81250	       3.49507
       2.85156	       3.13528
       2.89063	       3.21238
       2.92969	       3.00678
       2.96875	       3.21238
       3.00781	       3.21238
       3.04688	       3.75206
       3.08594	       3.26377
       3.12500	       3.59786
       3.16406	       3.00678
       3.20313	       3.18668
       3.24219	       3.16098
       3.28125	       3.23808
       3.32031	       3.62356
       3.35938	       3.13528
       3.39844	       2.98109
       3.43750	       3.82915
       3.47656	       3.46937
       3.51563	       3.52076
       3.55469	       3.67496
       3.59375	       3.52076
       3.63281	       3.18668
       3.67188	       4.03475
       3.71094	       3.67496
       3.75000	       3.10958
       3.78906	       3.59786
       3.82813	       3.13528
       3.86719	       3.98335
       3.90625	       3.21238
       3.94531	       3.36657
       3.98438	       3.21238
       4.02344	       3.39227
       4.06250	       3.21238
       4.10156	       3.95765
       4.14063	       3.67496
       4.17969	       2.82689
       4.21875	       3.18668
       4.25781	       2.98109
       4.29688	       3.72636
       4.33594	       4.00905
