ALV-6000/E-WIN Data
Date :	"9/26/2025"
Time :	"12:24:44 PM"
Samplename : 	"standaard_cal"
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     292.44215
Viscosity [cp]  :	381054017.34307
Refractive Index:	       1.49200
Wavelength [nm] :	     632.80000
Angle [°]       :	      99.99700
Duration [s]    :	        10
Runs            :	         1
Mode            :	"SINGLE AUTO CH0 "
MeanCR0 [kHz]   :	       2.90379
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  1.25000E-004	  1.09536E+000
  2.50000E-004	  1.42926E-001
  3.75000E-004	  1.42926E-001
  5.00000E-004	  4.76819E-002
  6.25000E-004	  3.33413E-001
  7.50000E-004	  4.76819E-002
  8.75000E-004	 -4.75619E-002
  1.00000E-003	 -1.42806E-001
  1.12500E-003	 -4.28537E-001
  1.25000E-003	 -3.33293E-001
  1.37500E-003	  1.42926E-001
  1.50000E-003	  5.23901E-001
  1.62500E-003	  7.14388E-001
  1.75000E-003	 -5.23781E-001
  1.87500E-003	 -1.42806E-001
  2.00000E-003	  1.42926E-001
  2.25000E-003	 -2.38050E-001
  2.50000E-003	 -1.90428E-001
  2.75000E-003	 -1.42806E-001
  3.00000E-003	  1.90548E-001
  3.25000E-003	  5.99632E-005
  3.50000E-003	 -1.42806E-001
  3.75000E-003	  1.42926E-001
  4.00000E-003	 -7.13087E-002
  4.50000E-003	 -7.13087E-002
  5.00000E-003	 -4.74961E-002
  5.50000E-003	 -1.66559E-001
  6.00000E-003	 -1.42746E-001
  6.50000E-003	 -1.42746E-001
  7.00000E-003	 -2.14184E-001
  7.50000E-003	 -4.28498E-001
  8.00000E-003	  1.20354E-002
  9.00000E-003	 -9.51213E-002
  1.00000E-002	  1.20354E-002
  1.10000E-002	 -3.55898E-002
  1.20000E-002	 -1.17772E-002
  1.30000E-002	 -5.94024E-002
  1.40000E-002	 -2.36835E-002
  1.50000E-002	 -3.55898E-002
  1.60000E-002	  1.21054E-002
  1.80000E-002	  3.58838E-002
  2.00000E-002	 -1.76964E-002
  2.20000E-002	  4.18372E-002
  2.40000E-002	  1.63691E-004
  2.60000E-002	 -8.31833E-002
  2.80000E-002	 -5.93699E-002
  3.00000E-002	 -6.53232E-002
  3.20000E-002	  1.80590E-002
  3.60000E-002	  4.78268E-002
  4.00000E-002	  6.27107E-002
  4.40000E-002	 -5.63606E-002
  4.80000E-002	 -9.50587E-002
  5.20000E-002	 -2.65928E-002
  5.60000E-002	 -4.44534E-002
  6.00000E-002	 -1.17089E-002
  6.40000E-002	  4.79717E-002
  7.20000E-002	 -1.60380E-002
  8.00000E-002	  8.36980E-002
  8.80000E-002	  1.82520E-003
  9.60000E-002	 -4.87871E-002
  1.04000E-001	 -7.10638E-003
  1.12000E-001	 -4.13441E-002
  1.20000E-001	  4.80239E-003
  1.28000E-001	 -6.46514E-003
  1.44000E-001	  9.12861E-003
  1.60000E-001	 -1.29012E-003
  1.76000E-001	 -3.52270E-003
  1.92000E-001	  1.58264E-002
  2.08000E-001	 -2.65928E-002
  2.24000E-001	 -4.59088E-002
  2.40000E-001	  5.44240E-003
  2.56000E-001	  3.74572E-003
  2.88000E-001	  2.71483E-002
  3.20000E-001	  1.26045E-002
  3.52000E-001	 -1.41800E-002
  3.84000E-001	  1.03725E-002
  4.16000E-001	 -1.34360E-002
  4.48000E-001	  6.65679E-004
  4.80000E-001	  3.64164E-003
  5.12000E-001	  6.78076E-003
  5.76000E-001	 -3.48142E-003
  6.40000E-001	  1.51138E-002
  7.04000E-001	  4.70048E-003
  7.68000E-001	  2.49693E-002
  8.32000E-001	 -1.23730E-002
  8.96000E-001	 -1.49424E-002
  9.60000E-001	  9.04714E-003
  1.02400E+000	  7.21084E-003
  1.15200E+000	 -1.45456E-002
  1.28000E+000	  7.02489E-003
  1.40800E+000	  2.41073E-003
  1.53600E+000	  8.62446E-005
  1.66400E+000	  8.32655E-003
  1.79200E+000	  2.89927E-003
  1.92000E+000	 -3.70181E-003
  2.01600E+000	 -1.43310E-004
  2.27200E+000	 -1.53343E-002
  2.52800E+000	 -3.80378E-003
  2.78400E+000	  1.60709E-003
  3.04000E+000	  1.06207E-002
  3.29600E+000	  1.05178E-002
  3.55200E+000	  5.10705E-003
  3.80800E+000	  1.38901E-003
  4.06400E+000	 -1.67512E-003
  4.57600E+000	  4.17276E-003
  5.08800E+000	 -7.92225E-003
  5.60000E+000	  1.51743E-003
  6.11200E+000	 -2.06493E-003
  6.62400E+000	  1.24128E-003
  7.13600E+000	  7.14773E-003
  7.64800E+000	  5.14440E-003
  8.16000E+000	 -7.51041E-003
  9.18400E+000	 -1.70053E-003
  1.02080E+001	  3.99482E-003
  1.12320E+001	  1.91486E-004
  1.22560E+001	  6.14835E-004
  1.32800E+001	 -6.16626E-003
  1.43040E+001	 -2.17924E-003
  1.53280E+001	 -4.58534E-003
  1.63520E+001	  2.18903E-004
  1.84000E+001	 -1.22951E-003
  2.04480E+001	 -3.44589E-003
  2.24960E+001	  6.44492E-004
  2.45440E+001	 -1.62943E-003
  2.65920E+001	 -3.25301E-003
  2.86400E+001	  1.10341E-003
  3.06880E+001	  1.25221E-003
  3.27360E+001	  7.91119E-004
  3.68320E+001	 -4.97342E-003
  4.09280E+001	  2.92246E-004
  4.50240E+001	 -3.36170E-003
  4.91200E+001	  1.10674E-004
  5.32160E+001	  2.28640E-003
  5.73120E+001	  2.39367E-003
  6.14080E+001	 -2.60091E-004
  6.55040E+001	  6.17549E-004
  7.36960E+001	 -2.69138E-004
  8.18880E+001	  1.15576E-003
  9.00800E+001	 -1.76830E-003
  9.82720E+001	 -3.13841E-004
  1.06464E+002	  9.27960E-004
  1.14656E+002	  4.52929E-004
  1.22848E+002	 -1.58738E-003
  1.31040E+002	 -1.07912E-003
  1.47424E+002	 -8.94880E-005
  1.63808E+002	 -1.27268E-003
  1.80192E+002	 -1.05228E-004
  1.96576E+002	  5.61605E-004
  2.12960E+002	 -6.72248E-004
  2.29344E+002	  6.10166E-005
  2.45728E+002	  8.55400E-005
  2.62112E+002	  8.00185E-004
  2.94880E+002	 -5.56340E-004
  3.27648E+002	 -8.68134E-004
  3.60416E+002	  5.43145E-004
  3.93184E+002	 -1.77430E-004
  4.25952E+002	 -6.77652E-004
  4.58720E+002	 -2.78656E-004
  4.91488E+002	  8.92037E-004
  5.24256E+002	  8.52080E-005
  5.89792E+002	  5.74976E-005
  6.55328E+002	 -8.08797E-004
  7.20864E+002	  1.85704E-004
  7.86400E+002	 -1.03472E-004
  8.51936E+002	  2.35854E-004
  9.17472E+002	 -3.39815E-004
  9.83008E+002	 -9.37417E-005
  1.04854E+003	  1.02417E-004
  1.17962E+003	  5.90843E-004
  1.31069E+003	 -1.72429E-005
  1.44176E+003	 -6.76360E-004
  1.57283E+003	  4.89771E-004
  1.70390E+003	 -1.58543E-004
  1.83498E+003	  8.17448E-005
  1.96605E+003	  3.12072E-004
  2.09712E+003	  1.06579E-004
  2.35926E+003	 -1.43000E-004
  2.62141E+003	 -3.40611E-005
  2.88355E+003	 -2.04825E-004
  3.14570E+003	  4.10077E-005
  3.40784E+003	 -1.99791E-004
  3.66998E+003	  5.52672E-005
  3.93213E+003	 -1.10058E-004

"Count Rate"
       0.03906	       2.95539
       0.07813	       3.18668
       0.11719	       3.03248
       0.15625	       2.54420
       0.19531	       3.21238
       0.23438	       2.87829
       0.27344	       2.95539
       0.31250	       3.08388
       0.35156	       2.85259
       0.39063	       2.82689
       0.42969	       2.51850
       0.46875	       2.82689
       0.50781	       2.67270
       0.54688	       3.16098
       0.58594	       2.90399
       0.62500	       2.77549
       0.66406	       2.31291
       0.70313	       2.80119
       0.74219	       2.82689
       0.78125	       3.23808
       0.82031	       3.00678
       0.85938	       2.62130
       0.89844	       2.95539
       0.93750	       3.18668
       0.97656	       2.46711
       1.01563	       3.10958
       1.05469	       2.59560
       1.09375	       3.18668
       1.13281	       2.74979
       1.17188	       2.90399
       1.21094	       2.87829
       1.25000	       2.77549
       1.28906	       2.98109
       1.32813	       2.98109
       1.36719	       3.13528
       1.40625	       2.46711
       1.44531	       3.23808
       1.48438	       2.87829
       1.52344	       2.90399
       1.56250	       2.82689
       1.60156	       3.08388
       1.64063	       2.92969
       1.67969	       2.59560
       1.71875	       3.10958
       1.75781	       3.05818
       1.79688	       3.18668
       1.83594	       3.18668
       1.87500	       2.95539
       1.91406	       2.82689
       1.95313	       3.10958
       1.99219	       2.33861
       2.03125	       2.33861
       2.07031	       3.08388
       2.10938	       2.90399
       2.14844	       2.46711
       2.18750	       3.26377
       2.22656	       2.82689
       2.26563	       3.00678
       2.30469	       3.16098
       2.34375	       3.05818
       2.38281	       2.82689
       2.42188	       2.69840
       2.46094	       3.00678
       2.50000	       3.05818
       2.53906	       2.62130
       2.57813	       2.62130
       2.61719	       2.56990
       2.65625	       2.85259
       2.69531	       2.80119
       2.73438	       2.62130
       2.77344	       2.80119
       2.81250	       3.16098
       2.85156	       2.77549
       2.89063	       2.56990
       2.92969	       3.00678
       2.96875	       3.05818
       3.00781	       2.92969
       3.04688	       2.77549
       3.08594	       2.82689
       3.12500	       2.74979
       3.16406	       2.82689
       3.20313	       2.80119
       3.24219	       2.74979
       3.28125	       2.82689
       3.32031	       2.95539
       3.35938	       2.72410
       3.39844	       3.05818
       3.43750	       3.03248
       3.47656	       3.49507
       3.51563	       3.05818
       3.55469	       2.85259
       3.59375	       2.90399
       3.63281	       2.46711
       3.67188	       3.03248
       3.71094	       2.74979
       3.75000	       2.85259
       3.78906	       2.95539
       3.82813	       3.10958
       3.86719	       2.62130
       3.90625	       2.23581
       3.94531	       3.21238
       3.98438	       3.08388
       4.02344	       3.26377
       4.06250	       2.87829
       4.10156	       3.03248
       4.14063	       2.69840
       4.17969	       3.39227
       4.21875	       2.95539
       4.25781	       2.74979
       4.29688	       3.41797
       4.33594	       2.85259
       4.37500	       2.74979
       4.41406	       2.49280
       4.45313	       3.13528
       4.49219	       2.77549
       4.53125	       2.59560
       4.57031	       3.08388
       4.60938	       2.46711
       4.64844	       2.85259
       4.68750	       3.28947
       4.72656	       2.67270
       4.76563	       2.92969
       4.80469	       3.03248
       4.84375	       3.03248
       4.88281	       2.74979
       4.92188	       2.98109
       4.96094	       3.31517
       5.00000	       2.90399
       5.03906	       3.10958
       5.07813	       2.56990
       5.11719	       2.98109
       5.15625	       2.80119
       5.19531	       2.85259
       5.23438	       3.18668
       5.27344	       3.18668
       5.31250	       3.16098
       5.35156	       3.08388
       5.39063	       3.05818
       5.42969	       3.10958
       5.46875	       2.90399
       5.50781	       2.95539
       5.54688	       2.64700
       5.58594	       2.59560
       5.62500	       2.85259
       5.66406	       2.80119
       5.70313	       2.56990
       5.74219	       3.41797
       5.78125	       2.87829
       5.82031	       2.77549
       5.85938	       3.16098
       5.89844	       2.82689
       5.93750	       2.56990
       5.97656	       3.00678
       6.01563	       2.77549
       6.05469	       2.92969
       6.09375	       3.23808
       6.13281	       2.85259
       6.17188	       2.85259
       6.21094	       3.26377
       6.25000	       3.46937
       6.28906	       3.28947
       6.32813	       2.64700
       6.36719	       2.92969
       6.40625	       2.59560
       6.44531	       3.16098
       6.48438	       2.95539
       6.52344	       2.85259
       6.56250	       2.92969
       6.60156	       3.23808
       6.64063	       3.16098
       6.67969	       3.08388
       6.71875	       3.03248
       6.75781	       2.95539
       6.79688	       2.64700
       6.83594	       2.72410
       6.87500	       3.39227
       6.91406	       3.13528
       6.95313	       3.00678
       6.99219	       3.08388
       7.03125	       2.98109
       7.07031	       2.77549
       7.10938	       2.33861
       7.14844	       2.62130
       7.18750	       2.69840
       7.22656	       3.21238
       7.26563	       2.95539
       7.30469	       2.82689
       7.34375	       2.82689
       7.38281	       3.03248
       7.42188	       2.72410
       7.46094	       3.10958
       7.50000	       2.69840
       7.53906	       3.00678
       7.57813	       2.87829
       7.61719	       2.82689
       7.65625	       2.82689
       7.69531	       2.90399
       7.73438	       3.08388
       7.77344	       3.39227
       7.81250	       3.08388
       7.85156	       2.67270
       7.89063	       2.80119
       7.92969	       2.64700
       7.96875	       2.59560
       8.00781	       2.87829
       8.04688	       3.05818
       8.08594	       2.39001
       8.12500	       2.62130
       8.16406	       2.92969
       8.20313	       2.74979
       8.24219	       3.26377
       8.28125	       2.95539
       8.32031	       3.16098
       8.35938	       2.62130
       8.39844	       2.67270
       8.43750	       2.98109
       8.47656	       3.26377
       8.51563	       3.44367
       8.55469	       2.49280
       8.59375	       3.41797
       8.63281	       2.72410
       8.67188	       2.95539
       8.71094	       3.49507
       8.75000	       2.98109
       8.78906	       3.08388
       8.82813	       2.92969
       8.86719	       2.90399
       8.90625	       2.95539
       8.94531	       3.10958
       8.98438	       2.67270
       9.02344	       2.33861
       9.06250	       2.82689
       9.10156	       1.97882
       9.14063	       3.26377
       9.17969	       3.13528
       9.21875	       2.87829
       9.25781	       2.74979
       9.29688	       2.59560
       9.33594	       2.54420
       9.37500	       2.72410
       9.41406	       3.05818
       9.45313	       2.87829
       9.49219	       3.13528
       9.53125	       2.80119
       9.57031	       2.92969
       9.60938	       2.72410
       9.64844	       2.85259
       9.68750	       3.00678
       9.72656	       2.49280
       9.76563	       3.31517
       9.80469	       2.44141
       9.84375	       3.75206
       9.88281	       2.92969
       9.92188	       2.51850
       9.96094	       2.87829
"StandardDeviation"
  1.25000E-004	  3.06193E-001
  2.50000E-004	  3.06193E-001
  3.75000E-004	  3.06193E-001
  5.00000E-004	  3.06193E-001
  6.25000E-004	  3.06193E-001
  7.50000E-004	  3.06193E-001
  8.75000E-004	  3.06193E-001
  1.00000E-003	  3.06193E-001
  1.12500E-003	  3.06193E-001
  1.25000E-003	  3.06193E-001
  1.37500E-003	  3.06193E-001
  1.50000E-003	  3.06193E-001
  1.62500E-003	  3.06193E-001
  1.75000E-003	  3.06193E-001
  1.87500E-003	  3.06193E-001
  2.00000E-003	  2.16568E-001
  2.25000E-003	  2.16568E-001
  2.50000E-003	  2.16568E-001
  2.75000E-003	  2.16568E-001
  3.00000E-003	  2.16568E-001
  3.25000E-003	  2.16568E-001
  3.50000E-003	  2.16568E-001
  3.75000E-003	  2.16568E-001
  4.00000E-003	  1.53216E-001
  4.50000E-003	  1.53216E-001
  5.00000E-003	  1.53216E-001
  5.50000E-003	  1.53216E-001
  6.00000E-003	  1.53216E-001
  6.50000E-003	  1.53216E-001
  7.00000E-003	  1.53216E-001
