ALV-6000/E-WIN Data
Date :	"9/26/2025"
Time :	"12:27:20 PM"
Samplename : 	"standaard_cal"
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     292.45184
Viscosity [cp]  :	380833572.35982
Refractive Index:	       1.49200
Wavelength [nm] :	     632.80000
Angle [°]       :	     119.99900
Duration [s]    :	        10
Runs            :	         1
Mode            :	"SINGLE AUTO CH0 "
MeanCR0 [kHz]   :	       3.26518
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  1.25000E-004	  5.81873E-001
  2.50000E-004	  5.45817E-002
  3.75000E-004	 -3.97382E-001
  5.00000E-004	 -9.60728E-002
  6.25000E-004	  4.31218E-001
  7.50000E-004	  5.45817E-002
  8.75000E-004	 -1.71400E-001
  1.00000E-003	 -3.22055E-001
  1.12500E-003	  1.29909E-001
  1.25000E-003	 -1.71400E-001
  1.37500E-003	 -1.71400E-001
  1.50000E-003	 -3.97382E-001
  1.62500E-003	 -9.60728E-002
  1.75000E-003	  2.05236E-001
  1.87500E-003	  2.80563E-001
  2.00000E-003	  4.68882E-001
  2.25000E-003	 -1.71400E-001
  2.50000E-003	 -9.60728E-002
  2.75000E-003	 -5.84092E-002
  3.00000E-003	  1.69181E-002
  3.25000E-003	  1.69181E-002
  3.50000E-003	  1.67573E-001
  3.75000E-003	  3.18227E-001
  4.00000E-003	  3.57499E-002
  4.50000E-003	 -9.60728E-002
  5.00000E-003	 -2.07456E-002
  5.50000E-003	 -2.07456E-002
  6.00000E-003	  1.67573E-001
  6.50000E-003	 -2.09064E-001
  7.00000E-003	  9.22453E-002
  7.50000E-003	 -2.07456E-002
  8.00000E-003	  9.23125E-002
  9.00000E-003	  7.56410E-003
  1.00000E-002	  3.58136E-002
  1.10000E-002	 -3.01018E-002
  1.20000E-002	 -5.83513E-002
  1.30000E-002	 -1.61933E-001
  1.40000E-002	 -1.90182E-001
  1.50000E-002	 -2.06854E-002
  1.60000E-002	  9.22453E-002
  1.80000E-002	  7.50215E-003
  2.00000E-002	  7.50215E-003
  2.20000E-002	  9.69533E-002
  2.40000E-002	  3.57499E-002
  2.60000E-002	  1.69181E-002
  2.80000E-002	  3.57499E-002
  3.00000E-002	  2.63340E-002
  3.20000E-002	 -3.73122E-002
  3.60000E-002	  6.86070E-002
  4.00000E-002	  1.44705E-002
  4.40000E-002	  4.50694E-002
  4.80000E-002	 -4.67272E-002
  5.20000E-002	 -3.73122E-002
  5.60000E-002	 -1.84821E-002
  6.00000E-002	 -9.38024E-002
  6.40000E-002	  7.50215E-003
  7.20000E-002	  1.61721E-003
  8.00000E-002	 -5.95862E-002
  8.80000E-002	 -4.54623E-002
  9.60000E-002	  5.22277E-002
  1.04000E-001	  3.69269E-002
  1.12000E-001	  6.16436E-002
  1.20000E-001	 -3.36924E-002
  1.28000E-001	 -3.67924E-003
  1.44000E-001	  3.63384E-002
  1.60000E-001	  4.16348E-002
  1.76000E-001	  2.22145E-002
  1.92000E-001	  2.45685E-002
  2.08000E-001	 -1.25067E-002
  2.24000E-001	 -2.50225E-003
  2.40000E-001	 -1.91376E-003
  2.56000E-001	 -1.98256E-002
  2.88000E-001	 -2.33578E-002
  3.20000E-001	 -1.18783E-002
  3.52000E-001	 -5.69698E-003
  3.84000E-001	  4.01646E-003
  4.16000E-001	 -2.75352E-003
  4.48000E-001	 -2.63012E-002
  4.80000E-001	 -5.10829E-003
  5.12000E-001	 -4.77751E-003
  5.76000E-001	 -1.12239E-002
  6.40000E-001	  1.63034E-002
  7.04000E-001	  1.55674E-002
  7.68000E-001	  5.44117E-003
