ALV-6000/E-WIN Data
Date :	"9/26/2025"
Time :	"12:28:08 PM"
Samplename : 	"standaard_cal"
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     292.45262
Viscosity [cp]  :	380815872.04445
Refractive Index:	       1.49200
Wavelength [nm] :	     632.80000
Angle [°]       :	     119.99900
Duration [s]    :	        10
Runs            :	         1
Mode            :	"SINGLE AUTO CH0 "
MeanCR0 [kHz]   :	       3.24791
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  1.25000E-004	  2.77670E+000
  2.50000E-004	  1.14327E-001
  3.75000E-004	 -5.67084E-001
  5.00000E-004	  5.72187E-001
  6.25000E-004	  8.71351E-001
  7.50000E-004	 -3.44568E-001
  8.75000E-004	 -1.12447E-001
  1.00000E-003	 -6.43753E-001
  1.12500E-003	  1.89390E-001
  1.25000E-003	 -5.70286E-001
  1.37500E-003	 -3.40574E-001
  1.50000E-003	 -3.38957E-001
  1.62500E-003	 -3.41905E-001
  1.75000E-003	  1.88587E-001
  1.87500E-003	  1.86199E-001
  2.00000E-003	  5.28030E-001
  2.25000E-003	  4.21083E-001
  2.50000E-003	 -3.42632E-001
  2.75000E-003	 -3.80455E-001
  3.00000E-003	  4.19064E-001
  3.25000E-003	  1.14264E-001
  3.50000E-003	  7.40620E-002
  3.75000E-003	  3.01111E-001
  4.00000E-003	  7.64487E-002
  4.50000E-003	 -3.22660E-001
  5.00000E-003	 -2.09658E-001
  5.50000E-003	 -3.42305E-001
  6.00000E-003	  7.38285E-002
  6.50000E-003	  4.02580E-002
  7.00000E-003	  3.71580E-002
  7.50000E-003	 -1.71395E-001
  8.00000E-003	  8.45835E-002
  9.00000E-003	  1.23749E-001
  1.00000E-002	  5.67974E-002
  1.10000E-002	  7.69232E-002
  1.20000E-002	 -1.13665E-001
  1.30000E-002	 -1.50076E-001
  1.40000E-002	 -1.40777E-001
  1.50000E-002	 -8.57426E-002
  1.60000E-002	  2.75152E-002
  1.80000E-002	  1.42865E-001
  2.00000E-002	  1.42579E-001
  2.20000E-002	  1.73587E-002
  2.40000E-002	 -5.78016E-002
  2.60000E-002	  1.37751E-001
  2.80000E-002	 -1.48116E-001
  3.00000E-002	 -3.83324E-002
  3.20000E-002	 -7.85005E-002
  3.60000E-002	  1.55737E-002
  4.00000E-002	 -1.21974E-001
  4.40000E-002	  2.44582E-001
  4.80000E-002	 -1.16248E-002
  5.20000E-002	  5.74450E-002
  5.60000E-002	 -5.23767E-002
  6.00000E-002	  5.79169E-002
  6.40000E-002	  3.90628E-002
  7.20000E-002	 -9.80094E-003
  8.00000E-002	 -1.46042E-001
  8.80000E-002	 -6.76140E-002
  9.60000E-002	  3.13304E-002
  1.04000E-001	  8.15342E-002
  1.12000E-001	  4.31399E-002
  1.20000E-001	 -3.55601E-002
  1.28000E-001	  3.25943E-003
  1.44000E-001	 -2.60516E-003
  1.60000E-001	  1.10859E-002
  1.76000E-001	  5.00196E-002
  1.92000E-001	  4.52211E-002
  2.08000E-001	  9.16232E-002
  2.24000E-001	 -3.85210E-002
  2.40000E-001	  5.68388E-002
  2.56000E-001	 -8.41838E-004
  2.88000E-001	 -2.32373E-002
