ALV-6000/E-WIN Data
Date :	"10/16/2025"
Time :	"11:53:45 AM"
Samplename : 	"NaCl solvent"
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     292.12929
Viscosity [cp]  :	       1.02720
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      63.99900
Duration [s]    :	        60
Runs            :	         1
Mode            :	"SINGLE AUTO CH0 "
MeanCR0 [kHz]   :	      66.16800
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  1.25000E-004	  8.85325E-001
  2.50000E-004	  1.07973E+000
  3.75000E-004	  1.09205E+000
  5.00000E-004	  1.07631E+000
  6.25000E-004	  1.08584E+000
  7.50000E-004	  1.07612E+000
  8.75000E-004	  1.07343E+000
  1.00000E-003	  1.06481E+000
  1.12500E-003	  1.06133E+000
  1.25000E-003	  1.06074E+000
  1.37500E-003	  1.06732E+000
  1.50000E-003	  1.05396E+000
  1.62500E-003	  1.05197E+000
  1.75000E-003	  1.07340E+000
  1.87500E-003	  1.06191E+000
  2.00000E-003	  1.06440E+000
  2.25000E-003	  1.07039E+000
  2.50000E-003	  1.07151E+000
  2.75000E-003	  1.05809E+000
  3.00000E-003	  1.06287E+000
  3.25000E-003	  1.07010E+000
  3.50000E-003	  1.06208E+000
  3.75000E-003	  1.05677E+000
  4.00000E-003	  1.06237E+000
  4.50000E-003	  1.06646E+000
  5.00000E-003	  1.06421E+000
  5.50000E-003	  1.06323E+000
  6.00000E-003	  1.07069E+000
  6.50000E-003	  1.06154E+000
  7.00000E-003	  1.06551E+000
  7.50000E-003	  1.06005E+000
  8.00000E-003	  1.06689E+000
  9.00000E-003	  1.06431E+000
  1.00000E-002	  1.06073E+000
  1.10000E-002	  1.06029E+000
  1.20000E-002	  1.06336E+000
  1.30000E-002	  1.06079E+000
  1.40000E-002	  1.06486E+000
  1.50000E-002	  1.06084E+000
  1.60000E-002	  1.06226E+000
  1.80000E-002	  1.05713E+000
  2.00000E-002	  1.06149E+000
  2.20000E-002	  1.06005E+000
  2.40000E-002	  1.06200E+000
  2.60000E-002	  1.05960E+000
  2.80000E-002	  1.05432E+000
  3.00000E-002	  1.05738E+000
  3.20000E-002	  1.05665E+000
  3.60000E-002	  1.05457E+000
  4.00000E-002	  1.05245E+000
  4.40000E-002	  1.05484E+000
  4.80000E-002	  1.05491E+000
  5.20000E-002	  1.05428E+000
  5.60000E-002	  1.05179E+000
  6.00000E-002	  1.04886E+000
  6.40000E-002	  1.04845E+000
  7.20000E-002	  1.04690E+000
  8.00000E-002	  1.04280E+000
  8.80000E-002	  1.04234E+000
  9.60000E-002	  1.04017E+000
  1.04000E-001	  1.03813E+000
  1.12000E-001	  1.03677E+000
  1.20000E-001	  1.03526E+000
  1.28000E-001	  1.03290E+000
  1.44000E-001	  1.02881E+000
  1.60000E-001	  1.02538E+000
  1.76000E-001	  1.02136E+000
  1.92000E-001	  1.01834E+000
  2.08000E-001	  1.01530E+000
  2.24000E-001	  1.01283E+000
