ALV-6000/E-WIN Data
Date :	"9/26/2025"
Time :	"12:16:24 PM"
Samplename : 	"standaard_cal"
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     292.42311
Viscosity [cp]  :	381487349.47232
Refractive Index:	       1.49200
Wavelength [nm] :	     632.80000
Angle [°]       :	      30.00300
Duration [s]    :	        10
Runs            :	         1
Mode            :	"SINGLE AUTO CH0 "
MeanCR0 [kHz]   :	       6.50466
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  1.25000E-004	  1.41285E+000
  2.50000E-004	  5.34312E-001
  3.75000E-004	  6.44155E-001
  5.00000E-004	  4.49282E-001
  6.25000E-004	 -4.48859E-002
  7.50000E-004	  7.04265E-001
  8.75000E-004	  3.45335E-001
  1.00000E-003	  3.94740E-001
  1.12500E-003	  1.38068E-001
  1.25000E-003	  1.52004E-001
  1.37500E-003	  6.41878E-002
  1.50000E-003	 -1.41313E-002
  1.62500E-003	  6.71092E-001
  1.75000E-003	 -3.62399E-002
  1.87500E-003	 -1.67956E-001
  2.00000E-003	  3.63111E-002
  2.25000E-003	  4.34020E-001
  2.50000E-003	  1.59465E-001
  2.75000E-003	  1.19535E-001
  3.00000E-003	  6.31556E-002
  3.25000E-003	  7.34671E-002
  3.50000E-003	  1.04295E-001
  3.75000E-003	 -1.13975E-001
  4.00000E-003	  1.25313E-001
  4.50000E-003	  3.94164E-002
  5.00000E-003	  7.50583E-002
  5.50000E-003	  2.06271E-001
  6.00000E-003	  3.44323E-001
  6.50000E-003	  1.08398E-001
  7.00000E-003	  1.33907E-001
  7.50000E-003	  3.23503E-001
  8.00000E-003	  7.34373E-002
  9.00000E-003	  1.05059E-001
  1.00000E-002	  1.13897E-001
  1.10000E-002	  3.42306E-001
  1.20000E-002	  1.29073E-001
  1.30000E-002	  8.33118E-003
  1.40000E-002	  2.37165E-001
  1.50000E-002	  1.80931E-001
  1.60000E-002	  2.07927E-001
  1.80000E-002	  2.38385E-001
  2.00000E-002	  1.15252E-001
  2.20000E-002	  3.26968E-002
  2.40000E-002	  1.70296E-001
  2.60000E-002	  1.04935E-001
  2.80000E-002	  1.09156E-001
  3.00000E-002	  1.37404E-001
  3.20000E-002	  7.89870E-002
  3.60000E-002	  9.44964E-002
  4.00000E-002	  1.06021E-001
  4.40000E-002	  1.05901E-001
  4.80000E-002	  8.96713E-002
  5.20000E-002	  1.23255E-001
  5.60000E-002	  1.10877E-001
  6.00000E-002	  1.41729E-001
  6.40000E-002	  1.21139E-001
  7.20000E-002	  1.34774E-001
  8.00000E-002	  9.71148E-002
  8.80000E-002	  7.39643E-002
  9.60000E-002	  5.87389E-002
  1.04000E-001	  1.15577E-001
  1.12000E-001	  1.53060E-001
  1.20000E-001	  1.22950E-001
  1.28000E-001	  1.32401E-001
  1.44000E-001	  9.78804E-002
  1.60000E-001	  7.64900E-002
  1.76000E-001	  1.04080E-001
  1.92000E-001	  1.13841E-001
  2.08000E-001	  1.14912E-001
  2.24000E-001	  1.56827E-001
  2.40000E-001	  1.40456E-001
  2.56000E-001	  1.10262E-001
