ALV-6000/E-WIN Data
Date :	"9/26/2025"
Time :	"12:29:57 PM"
Samplename : 	"standaard_cal"
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     292.45733
Viscosity [cp]  :	380708804.48670
Refractive Index:	       1.49200
Wavelength [nm] :	     632.80000
Angle [°]       :	     139.99900
Duration [s]    :	        10
Runs            :	         1
Mode            :	"SINGLE AUTO CH0 "
MeanCR0 [kHz]   :	       4.35498
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  1.25000E-004	  7.78458E-001
  2.50000E-004	  3.97360E-001
  3.75000E-004	 -2.60824E-002
  5.00000E-004	  2.27983E-001
  6.25000E-004	  1.00950E-001
  7.50000E-004	  1.62618E-002
  8.75000E-004	 -6.84267E-002
  1.00000E-003	  2.27983E-001
  1.12500E-003	 -2.37804E-001
  1.25000E-003	 -2.60824E-002
  1.37500E-003	  1.00950E-001
  1.50000E-003	  2.27983E-001
  1.62500E-003	  5.86061E-002
  1.75000E-003	  1.85639E-001
  1.87500E-003	  1.43295E-001
  2.00000E-003	  3.33844E-001
  2.25000E-003	  5.86061E-002
  2.50000E-003	  2.70327E-001
  2.75000E-003	  1.43295E-001
  3.00000E-003	 -1.31943E-001
  3.25000E-003	  1.43295E-001
  3.50000E-003	 -1.53115E-001
  3.75000E-003	  7.97782E-002
  4.00000E-003	 -1.53115E-001
  4.50000E-003	  4.80200E-002
  5.00000E-003	 -1.63701E-001
  5.50000E-003	  5.67575E-003
  6.00000E-003	  1.43295E-001
  6.50000E-003	  1.11536E-001
  7.00000E-003	 -2.16632E-001
  7.50000E-003	  1.53881E-001
  8.00000E-003	  6.92414E-002
  9.00000E-003	 -3.13308E-002
  1.00000E-002	 -2.07443E-002
  1.10000E-002	 -7.36770E-002
  1.20000E-002	 -4.72106E-002
  1.30000E-002	  2.16019E-002
  1.40000E-002	  5.86549E-002
  1.50000E-002	 -1.05437E-001
  1.60000E-002	 -3.39774E-002
  1.80000E-002	  3.48351E-002
  2.00000E-002	 -6.57371E-002
  2.20000E-002	  5.07150E-002
  2.40000E-002	  6.92414E-002
  2.60000E-002	  3.21885E-002
  2.80000E-002	  2.16019E-002
  3.00000E-002	 -1.54510E-002
  3.20000E-002	 -2.74057E-002
  3.60000E-002	 -6.18104E-002
  4.00000E-002	 -7.55682E-003
  4.40000E-002	 -5.25476E-002
  4.80000E-002	  9.64553E-003
  5.20000E-002	 -4.72546E-002
  5.60000E-002	 -3.66463E-002
  6.00000E-002	  5.20140E-002
  6.40000E-002	  6.20121E-002
  7.20000E-002	 -1.51010E-003
  8.00000E-002	 -8.48411E-004
  8.80000E-002	  3.62301E-002
  9.60000E-002	  6.45338E-003
  1.04000E-001	 -3.12638E-002
  1.12000E-001	 -8.10413E-003
  1.20000E-001	 -3.19255E-002
  1.28000E-001	 -1.46402E-002
  1.44000E-001	  6.22141E-003
  1.60000E-001	 -1.46175E-002
  1.76000E-001	  2.25209E-003
  1.92000E-001	  8.22930E-003
  2.08000E-001	 -1.36343E-003
  2.24000E-001	  7.89852E-003
  2.40000E-001	 -1.85642E-002
  2.56000E-001	 -1.01692E-002
  2.88000E-001	 -8.51559E-003
  3.20000E-001	  3.22481E-003
  3.52000E-001	 -9.50773E-003
  3.84000E-001	  2.62095E-002
  4.16000E-001	  2.72873E-003
  4.48000E-001	  1.01698E-002
  4.80000E-001	  7.44443E-004
  5.12000E-001	  1.65980E-003
  5.76000E-001	  8.32804E-004
  6.40000E-001	  4.53114E-003
  7.04000E-001	  8.41794E-003
  7.68000E-001	  8.50064E-003
  8.32000E-001	  6.54536E-005
  8.96000E-001	 -1.38278E-002
  9.60000E-001	  7.92175E-003
  1.02400E+000	  5.15095E-003
  1.15200E+000	  2.40039E-003
  1.28000E+000	 -1.61955E-002
  1.40800E+000	  6.11957E-003
  1.53600E+000	 -1.36481E-003
  1.66400E+000	  1.22895E-002
  1.79200E+000	  3.29970E-003
  1.92000E+000	  5.48466E-003
  2.01600E+000	  3.37807E-004
  2.27200E+000	 -5.66885E-003
  2.52800E+000	  4.73021E-003
  2.78400E+000	 -4.22207E-003
  3.04000E+000	  1.39345E-003
  3.29600E+000	  6.70877E-003
  3.55200E+000	 -3.13691E-003
  3.80800E+000	  4.06853E-003
  4.06400E+000	 -3.31456E-003
  4.57600E+000	  3.45668E-003
  5.08800E+000	 -2.12604E-003
  5.60000E+000	 -3.38580E-003
  6.11200E+000	 -3.87435E-003
  6.62400E+000	  1.28112E-003
  7.13600E+000	  1.66007E-003
  7.64800E+000	  1.97496E-003
  8.16000E+000	  8.95517E-004
  9.18400E+000	  2.11971E-003
  1.02080E+001	 -9.10315E-005
  1.12320E+001	  4.53686E-003
  1.22560E+001	 -1.55298E-003
  1.32800E+001	  5.15845E-003
  1.43040E+001	 -2.86943E-004
  1.53280E+001	 -1.16816E-003
  1.63520E+001	  2.00150E-003
  1.84000E+001	  1.48094E-003
  2.04480E+001	 -2.07470E-003
  2.24960E+001	  4.29576E-003
  2.45440E+001	  3.83325E-003
  2.65920E+001	  4.40135E-006
  2.86400E+001	  1.23796E-003
  3.06880E+001	 -1.61435E-003
  3.27360E+001	  9.39268E-004
  3.68320E+001	  5.86680E-004
  4.09280E+001	  1.42929E-003
  4.50240E+001	 -7.99978E-004
  4.91200E+001	 -8.97267E-004
  5.32160E+001	  1.49793E-003
  5.73120E+001	 -2.11705E-004
  6.14080E+001	 -1.16995E-003
  6.55040E+001	 -1.81485E-003
  7.36960E+001	 -1.08227E-004
  8.18880E+001	 -7.80028E-004
  9.00800E+001	 -5.57255E-004
  9.82720E+001	  9.26117E-005
  1.06464E+002	  2.15924E-003
  1.14656E+002	  1.51089E-004
  1.22848E+002	  8.61441E-004
  1.31040E+002	  7.31514E-004
  1.47424E+002	  4.45217E-004
  1.63808E+002	  7.51051E-004
  1.80192E+002	  3.21068E-004
  1.96576E+002	 -4.21574E-004
  2.12960E+002	  4.08968E-004
  2.29344E+002	 -8.93221E-004
  2.45728E+002	 -6.96787E-005
  2.62112E+002	 -8.06747E-005
  2.94880E+002	 -1.41606E-004
  3.27648E+002	  2.92316E-004
  3.60416E+002	  2.07009E-004
  3.93184E+002	 -2.06123E-005
  4.25952E+002	  7.76412E-005
  4.58720E+002	  3.44026E-005
  4.91488E+002	 -2.48411E-004
  5.24256E+002	 -3.02327E-004
  5.89792E+002	 -2.01731E-004
  6.55328E+002	 -3.31831E-004
  7.20864E+002	 -7.62474E-004
  7.86400E+002	 -1.39848E-004
  8.51936E+002	  1.19634E-004
  9.17472E+002	  3.19713E-004
  9.83008E+002	  2.54112E-004
  1.04854E+003	  8.56053E-005
  1.17962E+003	  1.36373E-004
  1.31069E+003	 -6.20980E-005
  1.44176E+003	 -1.32147E-004
  1.57283E+003	 -2.04540E-004
  1.70390E+003	  2.01163E-004
  1.83498E+003	 -7.99840E-005
  1.96605E+003	  5.68048E-005
  2.09712E+003	  5.15678E-005
  2.35926E+003	 -9.15547E-005
  2.62141E+003	 -1.91460E-004
  2.88355E+003	  2.19427E-004
  3.14570E+003	 -7.75250E-006
  3.40784E+003	 -1.42562E-004
  3.66998E+003	  1.38992E-004
  3.93213E+003	  4.78698E-004

"Count Rate"
       0.03906	       4.00905
       0.07813	       3.90625
       0.11719	       3.85485
       0.15625	       4.67722
       0.19531	       3.93195
       0.23438	       3.70066
       0.27344	       5.03701
       0.31250	       4.06044
       0.35156	       4.29174
       0.39063	       5.13980
       0.42969	       4.67722
       0.46875	       4.21464
       0.50781	       4.49733
       0.54688	       4.80572
       0.58594	       4.42023
       0.62500	       4.13754
       0.66406	       4.42023
       0.70313	       4.44593
       0.74219	       4.03475
       0.78125	       4.11184
       0.82031	       4.29174
       0.85938	       4.26604
       0.89844	       4.80572
       0.93750	       4.54873
       0.97656	       4.62582
       1.01563	       4.31743
       1.05469	       4.26604
       1.09375	       4.75432
       1.13281	       4.44593
       1.17188	       4.39453
       1.21094	       4.72862
       1.25000	       4.16324
       1.28906	       4.03475
       1.32813	       4.65152
       1.36719	       4.39453
       1.40625	       4.85711
       1.44531	       4.78002
       1.48438	       4.95991
       1.52344	       4.90851
       1.56250	       4.60012
       1.60156	       4.75432
       1.64063	       4.13754
       1.67969	       4.42023
       1.71875	       4.80572
       1.75781	       4.67722
       1.79688	       4.13754
       1.83594	       4.13754
       1.87500	       4.75432
       1.91406	       4.24034
       1.95313	       4.08614
       1.99219	       4.49733
       2.03125	       3.88055
       2.07031	       4.11184
       2.10938	       4.39453
       2.14844	       4.72862
       2.18750	       4.57442
       2.22656	       4.21464
       2.26563	       3.85485
       2.30469	       4.29174
       2.34375	       4.31743
       2.38281	       3.95765
       2.42188	       4.39453
       2.46094	       4.62582
       2.50000	       4.42023
       2.53906	       4.83141
       2.57813	       3.95765
       2.61719	       4.47163
       2.65625	       4.49733
       2.69531	       4.03475
       2.73438	       4.67722
       2.77344	       4.08614
       2.81250	       4.26604
       2.85156	       4.03475
       2.89063	       4.88281
       2.92969	       4.08614
       2.96875	       3.75206
       3.00781	       4.90851
       3.04688	       4.18894
       3.08594	       4.47163
       3.12500	       4.39453
       3.16406	       4.08614
       3.20313	       4.52303
       3.24219	       4.70292
       3.28125	       4.42023
       3.32031	       3.72636
       3.35938	       3.70066
       3.39844	       5.08840
       3.43750	       4.85711
       3.47656	       3.82915
       3.51563	       4.11184
       3.55469	       4.44593
       3.59375	       4.65152
       3.63281	       4.11184
       3.67188	       4.06044
       3.71094	       4.06044
       3.75000	       3.67496
       3.78906	       4.26604
       3.82813	       4.11184
       3.86719	       4.83141
       3.90625	       3.85485
       3.94531	       4.52303
       3.98438	       4.31743
       4.02344	       4.60012
       4.06250	       3.95765
       4.10156	       4.93421
       4.14063	       4.67722
       4.17969	       4.29174
       4.21875	       4.65152
       4.25781	       4.42023
       4.29688	       4.24034
       4.33594	       3.88055
       4.37500	       4.34313
       4.41406	       4.88281
       4.45313	       4.13754
       4.49219	       4.34313
       4.53125	       4.65152
       4.57031	       4.62582
       4.60938	       4.44593
       4.64844	       4.18894
       4.68750	       4.54873
       4.72656	       3.95765
       4.76563	       4.65152
       4.80469	       4.31743
       4.84375	       4.67722
       4.88281	       3.95765
       4.92188	       3.57216
       4.96094	       4.47163
       5.00000	       5.70518
       5.03906	       4.39453
       5.07813	       3.57216
       5.11719	       4.49733
       5.15625	       4.13754
       5.19531	       4.24034
       5.23438	       5.24260
       5.27344	       4.34313
       5.31250	       4.60012
       5.35156	       4.60012
       5.39063	       4.57442
       5.42969	       4.78002
       5.46875	       4.11184
       5.50781	       4.62582
       5.54688	       4.54873
       5.58594	       4.16324
       5.62500	       4.67722
       5.66406	       4.24034
       5.70313	       3.70066
       5.74219	       4.24034
       5.78125	       3.75206
       5.82031	       4.29174
       5.85938	       4.26604
       5.89844	       4.78002
       5.93750	       3.70066
       5.97656	       4.31743
       6.01563	       4.42023
       6.05469	       3.88055
       6.09375	       4.11184
       6.13281	       3.93195
       6.17188	       4.34313
       6.21094	       4.31743
       6.25000	       4.44593
       6.28906	       4.34313
       6.32813	       5.39679
       6.36719	       5.11410
       6.40625	       4.21464
       6.44531	       4.93421
       6.48438	       4.34313
       6.52344	       3.98335
       6.56250	       4.13754
       6.60156	       4.21464
       6.64063	       4.13754
       6.67969	       4.78002
       6.71875	       4.39453
       6.75781	       4.24034
       6.79688	       4.65152
       6.83594	       4.18894
       6.87500	       4.83141
       6.91406	       4.18894
       6.95313	       4.42023
       6.99219	       4.21464
       7.03125	       3.90625
       7.07031	       3.49507
       7.10938	       4.06044
       7.14844	       4.00905
       7.18750	       4.54873
       7.22656	       5.29400
       7.26563	       4.29174
       7.30469	       4.70292
       7.34375	       4.11184
       7.38281	       4.34313
       7.42188	       4.39453
       7.46094	       3.98335
       7.50000	       4.26604
       7.53906	       4.65152
       7.57813	       4.52303
       7.61719	       4.57442
       7.65625	       4.13754
       7.69531	       4.21464
       7.73438	       3.90625
       7.77344	       4.60012
       7.81250	       3.93195
       7.85156	       3.64926
       7.89063	       4.03475
       7.92969	       4.57442
       7.96875	       4.49733
       8.00781	       4.00905
       8.04688	       4.57442
       8.08594	       4.52303
       8.12500	       5.11410
       8.16406	       4.70292
       8.20313	       4.21464
       8.24219	       4.57442
       8.28125	       4.16324
       8.32031	       4.31743
       8.35938	       4.36883
       8.39844	       4.88281
       8.43750	       4.42023
       8.47656	       4.29174
       8.51563	       4.62582
       8.55469	       5.21690
       8.59375	       3.98335
       8.63281	       4.26604
       8.67188	       4.36883
       8.71094	       4.60012
       8.75000	       4.47163
       8.78906	       3.90625
       8.82813	       3.95765
       8.86719	       4.88281
       8.90625	       4.08614
       8.94531	       4.11184
       8.98438	       4.36883
       9.02344	       4.21464
       9.06250	       4.44593
       9.10156	       4.11184
       9.14063	       3.85485
       9.17969	       3.98335
       9.21875	       4.75432
       9.25781	       3.77776
       9.29688	       4.06044
       9.33594	       4.24034
       9.37500	       4.13754
       9.41406	       3.75206
       9.45313	       3.36657
       9.49219	       3.93195
       9.53125	       4.44593
       9.57031	       4.08614
       9.60938	       4.36883
       9.64844	       4.26604
       9.68750	       4.62582
       9.72656	       4.57442
       9.76563	       4.26604
       9.80469	       3.90625
       9.84375	       4.65152
       9.88281	       4.24034
       9.92188	       4.78002
       9.96094	       4.36883
"StandardDeviation"
  1.25000E-004	  2.04146E-001
  2.50000E-004	  2.04146E-001
  3.75000E-004	  2.04146E-001
  5.00000E-004	  2.04146E-001
  6.25000E-004	  2.04146E-001
  7.50000E-004	  2.04146E-001
  8.75000E-004	  2.04146E-001
  1.00000E-003	  2.04146E-001
  1.12500E-003	  2.04146E-001
  1.25000E-003	  2.04146E-001
  1.37500E-003	  2.04146E-001
  1.50000E-003	  2.04146E-001
  1.62500E-003	  2.04146E-001
