ALV-6000/E-WIN Data
Date :	"11/6/2025"
Time :	"4:13:57 PM"
Samplename : 	"NaCl - .99 micrometer"
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     292.22981
Viscosity [cp]  :	       1.02466
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	     104.99900
Duration [s]    :	        20
Runs            :	         1
Mode            :	"SINGLE AUTO CH0 "
MeanCR0 [kHz]   :	     409.12518
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  1.25000E-004	  6.01645E+000
  2.50000E-004	  7.87548E+000
  3.75000E-004	  7.86227E+000
  5.00000E-004	  7.84519E+000
  6.25000E-004	  7.83886E+000
  7.50000E-004	  7.82975E+000
  8.75000E-004	  7.82216E+000
  1.00000E-003	  7.81885E+000
  1.12500E-003	  7.81577E+000
  1.25000E-003	  7.81119E+000
  1.37500E-003	  7.81449E+000
  1.50000E-003	  7.81047E+000
  1.62500E-003	  7.80556E+000
  1.75000E-003	  7.81212E+000
  1.87500E-003	  7.81808E+000
  2.00000E-003	  7.80946E+000
  2.25000E-003	  7.81495E+000
  2.50000E-003	  7.80458E+000
  2.75000E-003	  7.81247E+000
  3.00000E-003	  7.80495E+000
  3.25000E-003	  7.80226E+000
  3.50000E-003	  7.80270E+000
  3.75000E-003	  7.80302E+000
  4.00000E-003	  7.80309E+000
  4.50000E-003	  7.79813E+000
  5.00000E-003	  7.79945E+000
  5.50000E-003	  7.80291E+000
  6.00000E-003	  7.79598E+000
  6.50000E-003	  7.79349E+000
  7.00000E-003	  7.79297E+000
  7.50000E-003	  7.79781E+000
  8.00000E-003	  7.78984E+000
  9.00000E-003	  7.78746E+000
  1.00000E-002	  7.78217E+000
  1.10000E-002	  7.78575E+000
  1.20000E-002	  7.78308E+000
  1.30000E-002	  7.77757E+000
  1.40000E-002	  7.77435E+000
  1.50000E-002	  7.77606E+000
  1.60000E-002	  7.77219E+000
  1.80000E-002	  7.76548E+000
  2.00000E-002	  7.76008E+000
  2.20000E-002	  7.75460E+000
  2.40000E-002	  7.75005E+000
  2.60000E-002	  7.74532E+000
  2.80000E-002	  7.73942E+000
  3.00000E-002	  7.73579E+000
  3.20000E-002	  7.73016E+000
  3.60000E-002	  7.72081E+000
  4.00000E-002	  7.70861E+000
  4.40000E-002	  7.70008E+000
  4.80000E-002	  7.68802E+000
  5.20000E-002	  7.67748E+000
  5.60000E-002	  7.66749E+000
  6.00000E-002	  7.65675E+000
  6.40000E-002	  7.64740E+000
  7.20000E-002	  7.62573E+000
  8.00000E-002	  7.60539E+000
  8.80000E-002	  7.58502E+000
  9.60000E-002	  7.56430E+000
  1.04000E-001	  7.54259E+000
  1.12000E-001	  7.52156E+000
  1.20000E-001	  7.50186E+000
  1.28000E-001	  7.48069E+000
  1.44000E-001	  7.44008E+000
  1.60000E-001	  7.39878E+000
  1.76000E-001	  7.35781E+000
  1.92000E-001	  7.31713E+000
  2.08000E-001	  7.27737E+000
  2.24000E-001	  7.23827E+000
  2.40000E-001	  7.19838E+000
  2.56000E-001	  7.15824E+000
  2.88000E-001	  7.07914E+000
  3.20000E-001	  7.00090E+000
  3.52000E-001	  6.92389E+000
  3.84000E-001	  6.84750E+000
  4.16000E-001	  6.77320E+000
  4.48000E-001	  6.69917E+000
  4.80000E-001	  6.62562E+000
  5.12000E-001	  6.55063E+000
