ALV-6000/E-WIN Data
Date :	"11/6/2025"
Time :	"4:27:08 PM"
Samplename : 	"NaCl - .99 micrometer"
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     292.23623
Viscosity [cp]  :	       1.02449
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	     119.99900
Duration [s]    :	        20
Runs            :	         1
Mode            :	"SINGLE AUTO CH0 "
MeanCR0 [kHz]   :	     510.28165
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  1.25000E-004	  2.41273E+000
  2.50000E-004	  3.15418E+000
  3.75000E-004	  3.14952E+000
  5.00000E-004	  3.13757E+000
  6.25000E-004	  3.14025E+000
  7.50000E-004	  3.13451E+000
  8.75000E-004	  3.13422E+000
  1.00000E-003	  3.13212E+000
  1.12500E-003	  3.12529E+000
  1.25000E-003	  3.12792E+000
  1.37500E-003	  3.12834E+000
  1.50000E-003	  3.13179E+000
  1.62500E-003	  3.12957E+000
  1.75000E-003	  3.13165E+000
  1.87500E-003	  3.12484E+000
  2.00000E-003	  3.12402E+000
  2.25000E-003	  3.12812E+000
  2.50000E-003	  3.12851E+000
  2.75000E-003	  3.12987E+000
  3.00000E-003	  3.12661E+000
  3.25000E-003	  3.12923E+000
  3.50000E-003	  3.12707E+000
  3.75000E-003	  3.12695E+000
  4.00000E-003	  3.12498E+000
  4.50000E-003	  3.12500E+000
  5.00000E-003	  3.12471E+000
  5.50000E-003	  3.12426E+000
  6.00000E-003	  3.12653E+000
  6.50000E-003	  3.12208E+000
  7.00000E-003	  3.12100E+000
  7.50000E-003	  3.12230E+000
  8.00000E-003	  3.12241E+000
  9.00000E-003	  3.12175E+000
  1.00000E-002	  3.11946E+000
  1.10000E-002	  3.11674E+000
  1.20000E-002	  3.11384E+000
  1.30000E-002	  3.11699E+000
  1.40000E-002	  3.11603E+000
  1.50000E-002	  3.11303E+000
  1.60000E-002	  3.11171E+000
  1.80000E-002	  3.10813E+000
  2.00000E-002	  3.10780E+000
  2.20000E-002	  3.10457E+000
  2.40000E-002	  3.10192E+000
  2.60000E-002	  3.09988E+000
  2.80000E-002	  3.09753E+000
  3.00000E-002	  3.09486E+000
  3.20000E-002	  3.09225E+000
  3.60000E-002	  3.08665E+000
  4.00000E-002	  3.08293E+000
  4.40000E-002	  3.07860E+000
  4.80000E-002	  3.07316E+000
  5.20000E-002	  3.06860E+000
  5.60000E-002	  3.06386E+000
  6.00000E-002	  3.05788E+000
  6.40000E-002	  3.05300E+000
  7.20000E-002	  3.04376E+000
  8.00000E-002	  3.03408E+000
  8.80000E-002	  3.02430E+000
  9.60000E-002	  3.01413E+000
  1.04000E-001	  3.00474E+000
  1.12000E-001	  2.99504E+000
  1.20000E-001	  2.98615E+000
  1.28000E-001	  2.97600E+000
  1.44000E-001	  2.95667E+000
  1.60000E-001	  2.93792E+000
  1.76000E-001	  2.91839E+000
  1.92000E-001	  2.90003E+000
  2.08000E-001	  2.88138E+000
  2.24000E-001	  2.86234E+000
  2.40000E-001	  2.84456E+000
  2.56000E-001	  2.82562E+000
  2.88000E-001	  2.78935E+000
  3.20000E-001	  2.75370E+000
  3.52000E-001	  2.71853E+000
  3.84000E-001	  2.68327E+000
  4.16000E-001	  2.64874E+000
  4.48000E-001	  2.61497E+000
  4.80000E-001	  2.58117E+000
  5.12000E-001	  2.54786E+000
  5.76000E-001	  2.48327E+000
  6.40000E-001	  2.42027E+000
  7.04000E-001	  2.35847E+000
  7.68000E-001	  2.29867E+000
  8.32000E-001	  2.24095E+000
  8.96000E-001	  2.18423E+000
  9.60000E-001	  2.12905E+000
  1.02400E+000	  2.07451E+000
  1.15200E+000	  1.97069E+000
  1.28000E+000	  1.87256E+000
  1.40800E+000	  1.77907E+000
  1.53600E+000	  1.69053E+000
  1.66400E+000	  1.60671E+000
  1.79200E+000	  1.52710E+000
  1.92000E+000	  1.45107E+000
  2.01600E+000	  1.39799E+000
  2.27200E+000	  1.26354E+000
  2.52800E+000	  1.14299E+000
  2.78400E+000	  1.03351E+000
  3.04000E+000	  9.33777E-001
  3.29600E+000	  8.43474E-001
  3.55200E+000	  7.60657E-001
  3.80800E+000	  6.85911E-001
  4.06400E+000	  6.20528E-001
  4.57600E+000	  5.06493E-001
  5.08800E+000	  4.17897E-001
  5.60000E+000	  3.48371E-001
  6.11200E+000	  2.91964E-001
  6.62400E+000	  2.46560E-001
  7.13600E+000	  2.07686E-001
  7.64800E+000	  1.73221E-001
  8.16000E+000	  1.44399E-001
  9.18400E+000	  1.00527E-001
  1.02080E+001	  6.95126E-002
  1.12320E+001	  5.02545E-002
  1.22560E+001	  3.84109E-002
  1.32800E+001	  2.96472E-002
  1.43040E+001	  1.77998E-002
  1.53280E+001	  8.43036E-003
  1.63520E+001	 -8.84591E-004
  1.84000E+001	 -8.18266E-003
  2.04480E+001	 -1.18502E-002
  2.24960E+001	 -1.24678E-002
  2.45440E+001	  5.20082E-003
  2.65920E+001	  4.76664E-003
  2.86400E+001	 -7.06629E-003
  3.06880E+001	 -1.60988E-002
  3.27360E+001	 -2.09783E-002
  3.68320E+001	 -2.84587E-002
  4.09280E+001	 -2.60716E-002
  4.50240E+001	 -3.67834E-002
  4.91200E+001	 -2.10788E-002
  5.32160E+001	 -6.61413E-003
  5.73120E+001	 -2.40731E-002
  6.14080E+001	 -8.15579E-003
  6.55040E+001	  4.39767E-004
  7.36960E+001	  1.23082E-002
  8.18880E+001	  3.50045E-003
  9.00800E+001	 -7.86747E-003
  9.82720E+001	 -1.56459E-002
  1.06464E+002	 -7.82870E-003
  1.14656E+002	 -1.61748E-003
  1.22848E+002	 -1.06422E-002
  1.31040E+002	  1.75952E-002
  1.47424E+002	  4.33228E-003
  1.63808E+002	 -1.52230E-003
  1.80192E+002	 -6.87443E-003
  1.96576E+002	 -3.12004E-003
  2.12960E+002	  8.13622E-003
  2.29344E+002	 -2.48967E-003
  2.45728E+002	 -2.27615E-002
  2.62112E+002	 -2.05791E-003
  2.94880E+002	  9.36700E-003
  3.27648E+002	 -1.66967E-002
  3.60416E+002	 -1.29869E-002
  3.93184E+002	 -4.19591E-003
  4.25952E+002	  6.91953E-003
  4.58720E+002	 -1.33406E-003
  4.91488E+002	 -1.44589E-002
  5.24256E+002	  5.16442E-003
  5.89792E+002	 -5.58297E-003
  6.55328E+002	 -3.77378E-003
  7.20864E+002	  2.21150E-003
  7.86400E+002	  3.47431E-003
  8.51936E+002	 -5.68908E-003
  9.17472E+002	 -1.12820E-002
  9.83008E+002	 -1.07691E-002
  1.04854E+003	  4.21472E-003
  1.17962E+003	  3.21007E-003
  1.31069E+003	 -4.94482E-003
  1.44176E+003	 -4.43210E-003
  1.57283E+003	  1.15362E-003
  1.70390E+003	 -8.50121E-003
  1.83498E+003	 -6.58866E-003
  1.96605E+003	  4.05004E-003
  2.09712E+003	  1.33023E-003
  2.35926E+003	 -2.13958E-003
  2.62141E+003	  6.73700E-004
  2.88355E+003	 -5.61347E-005
  3.14570E+003	  8.47088E-003
  3.40784E+003	 -1.53860E-003
  3.66998E+003	 -1.34337E-003
  3.93213E+003	  1.85107E-003
  4.19427E+003	  5.26618E-003
  4.71856E+003	 -9.46386E-003
  5.24285E+003	 -2.21406E-003
  5.76714E+003	  6.37323E-003
  6.29142E+003	  5.73300E-004
  6.81571E+003	  5.02867E-004
  7.34000E+003	  1.03555E-002
  7.86429E+003	 -4.13923E-003

"Count Rate"
       0.07813	     652.20282
       0.15625	     448.78329
       0.23438	     389.58759
       0.31250	     467.22592
       0.39063	     536.02716
       0.46875	     633.03021
       0.54688	     416.89291
       0.62500	     400.46106
       0.70313	     597.68182
       0.78125	     638.25562
       0.85938	     473.92416
