ALV-6000/E-WIN Data
Date :	"11/6/2025"
Time :	"4:44:46 PM"
Samplename : 	"NaCl - .99 micrometer"
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     292.24530
Viscosity [cp]  :	       1.02426
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	     134.99900
Duration [s]    :	        20
Runs            :	         1
Mode            :	"SINGLE AUTO CH0 "
MeanCR0 [kHz]   :	     414.64896
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  1.25000E-004	  3.57365E+000
  2.50000E-004	  4.67947E+000
  3.75000E-004	  4.67286E+000
  5.00000E-004	  4.66363E+000
  6.25000E-004	  4.66182E+000
  7.50000E-004	  4.65936E+000
  8.75000E-004	  4.64370E+000
  1.00000E-003	  4.64674E+000
  1.12500E-003	  4.64145E+000
  1.25000E-003	  4.65066E+000
  1.37500E-003	  4.64595E+000
  1.50000E-003	  4.64374E+000
  1.62500E-003	  4.63908E+000
  1.75000E-003	  4.64015E+000
  1.87500E-003	  4.64457E+000
  2.00000E-003	  4.64178E+000
  2.25000E-003	  4.63398E+000
  2.50000E-003	  4.64028E+000
  2.75000E-003	  4.63823E+000
  3.00000E-003	  4.63973E+000
  3.25000E-003	  4.63299E+000
  3.50000E-003	  4.63822E+000
  3.75000E-003	  4.63460E+000
  4.00000E-003	  4.63610E+000
  4.50000E-003	  4.63561E+000
  5.00000E-003	  4.63242E+000
  5.50000E-003	  4.63283E+000
  6.00000E-003	  4.62846E+000
  6.50000E-003	  4.63500E+000
  7.00000E-003	  4.62892E+000
  7.50000E-003	  4.62827E+000
  8.00000E-003	  4.62756E+000
  9.00000E-003	  4.62574E+000
  1.00000E-002	  4.62448E+000
  1.10000E-002	  4.62159E+000
  1.20000E-002	  4.62321E+000
  1.30000E-002	  4.61846E+000
  1.40000E-002	  4.61902E+000
  1.50000E-002	  4.61556E+000
  1.60000E-002	  4.61430E+000
  1.80000E-002	  4.60759E+000
  2.00000E-002	  4.60506E+000
  2.20000E-002	  4.60305E+000
  2.40000E-002	  4.59708E+000
  2.60000E-002	  4.59418E+000
  2.80000E-002	  4.59088E+000
  3.00000E-002	  4.58633E+000
  3.20000E-002	  4.58241E+000
  3.60000E-002	  4.57486E+000
  4.00000E-002	  4.56666E+000
  4.40000E-002	  4.55887E+000
  4.80000E-002	  4.55133E+000
  5.20000E-002	  4.54394E+000
  5.60000E-002	  4.53547E+000
  6.00000E-002	  4.52969E+000
  6.40000E-002	  4.52020E+000
  7.20000E-002	  4.50437E+000
  8.00000E-002	  4.48760E+000
  8.80000E-002	  4.47421E+000
  9.60000E-002	  4.45890E+000
  1.04000E-001	  4.44325E+000
  1.12000E-001	  4.42835E+000
  1.20000E-001	  4.41243E+000
  1.28000E-001	  4.39660E+000
  1.44000E-001	  4.36678E+000
  1.60000E-001	  4.33568E+000
  1.76000E-001	  4.30595E+000
  1.92000E-001	  4.27585E+000
  2.08000E-001	  4.24691E+000
  2.24000E-001	  4.21724E+000
  2.40000E-001	  4.18764E+000
  2.56000E-001	  4.15887E+000
  2.88000E-001	  4.10068E+000
  3.20000E-001	  4.04401E+000
  3.52000E-001	  3.98805E+000
  3.84000E-001	  3.93319E+000
  4.16000E-001	  3.87944E+000
  4.48000E-001	  3.82661E+000
  4.80000E-001	  3.77375E+000
  5.12000E-001	  3.72208E+000
  5.76000E-001	  3.62012E+000
  6.40000E-001	  3.52154E+000
  7.04000E-001	  3.42609E+000
  7.68000E-001	  3.33414E+000
  8.32000E-001	  3.24458E+000
  8.96000E-001	  3.15798E+000
  9.60000E-001	  3.07304E+000
  1.02400E+000	  2.99157E+000
  1.15200E+000	  2.83474E+000
  1.28000E+000	  2.68667E+000
  1.40800E+000	  2.54702E+000
  1.53600E+000	  2.41548E+000
  1.66400E+000	  2.29144E+000
  1.79200E+000	  2.17357E+000
  1.92000E+000	  2.06183E+000
  2.01600E+000	  1.98525E+000
  2.27200E+000	  1.78758E+000
  2.52800E+000	  1.61276E+000
  2.78400E+000	  1.45820E+000
  3.04000E+000	  1.31901E+000
  3.29600E+000	  1.19337E+000
  3.55200E+000	  1.08035E+000
  3.80800E+000	  9.79165E-001
  4.06400E+000	  8.91589E-001
  4.57600E+000	  7.42218E-001
  5.08800E+000	  6.26922E-001
  5.60000E+000	  5.33734E-001
  6.11200E+000	  4.57163E-001
  6.62400E+000	  3.93295E-001
  7.13600E+000	  3.41196E-001
  7.64800E+000	  2.97049E-001
  8.16000E+000	  2.60273E-001
  9.18400E+000	  1.98318E-001
  1.02080E+001	  1.58356E-001
  1.12320E+001	  1.32589E-001
  1.22560E+001	  1.15121E-001
  1.32800E+001	  1.02307E-001
  1.43040E+001	  8.67788E-002
  1.53280E+001	  6.88089E-002
  1.63520E+001	  5.36676E-002
  1.84000E+001	  4.31343E-002
  2.04480E+001	  4.37856E-002
  2.24960E+001	  2.40276E-002
  2.45440E+001	  3.28542E-002
  2.65920E+001	  3.68983E-002
  2.86400E+001	  1.48211E-002
  3.06880E+001	  4.09401E-003
  3.27360E+001	  1.75515E-002
  3.68320E+001	  2.46487E-002
  4.09280E+001	  8.16114E-003
  4.50240E+001	 -9.61992E-003
  4.91200E+001	  1.09188E-002
  5.32160E+001	  2.13086E-002
  5.73120E+001	  1.42896E-002
  6.14080E+001	  9.19956E-003
  6.55040E+001	  2.37340E-003
  7.36960E+001	  3.95637E-003
  8.18880E+001	 -2.74214E-003
  9.00800E+001	 -6.64323E-003
  9.82720E+001	 -6.23012E-003
  1.06464E+002	  2.33744E-002
  1.14656E+002	  2.10577E-002
  1.22848E+002	  3.61442E-002
  1.31040E+002	  2.76795E-002
  1.47424E+002	 -2.72967E-002
  1.63808E+002	 -1.19789E-002
  1.80192E+002	  5.92903E-003
  1.96576E+002	  2.36096E-004
  2.12960E+002	 -5.32680E-003
  2.29344E+002	  6.94418E-003
  2.45728E+002	 -7.50836E-003
  2.62112E+002	 -1.41490E-002
  2.94880E+002	  3.76982E-003
  3.27648E+002	 -1.45094E-002
  3.60416E+002	 -6.79906E-003
  3.93184E+002	  2.47573E-002
  4.25952E+002	  1.20810E-002
  4.58720E+002	 -1.75798E-002
  4.91488E+002	 -1.05310E-002
  5.24256E+002	 -1.51881E-002
  5.89792E+002	 -6.69136E-003
  6.55328E+002	 -1.61195E-002
  7.20864E+002	 -5.72012E-003
  7.86400E+002	  5.08435E-003
  8.51936E+002	 -1.47870E-002
  9.17472E+002	 -6.86236E-003
  9.83008E+002	  9.44578E-003
  1.04854E+003	  4.48630E-003
  1.17962E+003	  4.05454E-004
  1.31069E+003	 -5.87185E-003
  1.44176E+003	  3.17464E-003
  1.57283E+003	 -2.10730E-003
  1.70390E+003	  5.23198E-003
  1.83498E+003	 -1.47425E-003
  1.96605E+003	  4.58869E-003
  2.09712E+003	  5.65971E-003
  2.35926E+003	  1.60384E-003
  2.62141E+003	 -5.45588E-003
  2.88355E+003	 -5.81498E-003
  3.14570E+003	  2.38284E-003
  3.40784E+003	 -8.68122E-003
  3.66998E+003	 -3.70038E-003
  3.93213E+003	 -8.42266E-003
  4.19427E+003	  1.01339E-003
  4.71856E+003	 -4.25870E-003
